,unique_img,object_response,category
924,keyboard4.png,keyboard,keyboard
925,keyboard5.png,keyboard,keyboard
926,keyboard6.png,keyboard,keyboard
927,keyboard7.png,keyboard,keyboard
928,keyboard8.png,keyboard,keyboard
929,keyboard9.png,keyboard,keyboard
930,knife1.png,knife,knife
931,knife10.png,knife,knife
932,knife2.png,knife,knife
933,knife3.png,knife,knife
934,knife4.png,knife,knife
935,knife5.png,knife,knife
936,knife6.png,knife,knife
937,knife7.png,knife,knife
938,knife8.png,knife,knife
939,knife9.png,knife,knife
940,oven1.png,oven,oven
941,oven10.png,oven,oven
942,oven2.png,oven,oven
943,oven3.png,oven,oven
944,oven4.png,oven,oven
945,oven5.png,oven,oven
946,oven6.png,oven,oven
947,oven7.png,oven,oven
948,oven8.png,oven,oven
949,oven9.png,oven,oven
950,truck1.png,truck,truck
951,truck10.png,truck,truck
952,truck2.png,truck,truck
953,truck3.png,truck,truck
954,truck4.png,truck,truck
955,truck5.png,truck,truck
956,truck6.png,truck,truck
957,truck7.png,truck,truck
958,truck8.png,truck,truck
959,truck9.png,truck,truck
960,airplane1.png,airplane,airplane
961,airplane10.png,airplane,airplane
962,airplane2.png,boat,airplane
963,airplane3.png,airplane,airplane
964,airplane4.png,airplane,airplane
965,airplane5.png,airplane,airplane
966,airplane6.png,airplane,airplane
967,airplane7.png,airplane,airplane
968,airplane8.png,airplane,airplane
969,airplane9.png,airplane,airplane
970,bear1.png,bear,bear
971,bear10.png,bear,bear
972,bear2.png,bear,bear
973,bear3.png,bear,bear
974,bear4.png,bear,bear
975,bear5.png,bear,bear
976,bear6.png,cat,bear
977,bear7.png,bear,bear
978,bear8.png,bear,bear
979,bear9.png,bear,bear
980,bicycle1.png,bicycle,bicycle
981,bicycle10.png,bicycle,bicycle
982,bicycle2.png,bicycle,bicycle
983,bicycle3.png,bicycle,bicycle
984,bicycle4.png,bicycle,bicycle
985,bicycle5.png,bicycle,bicycle
986,bicycle6.png,bicycle,bicycle
987,bicycle7.png,bicycle,bicycle
988,bicycle8.png,bicycle,bicycle
989,bicycle9.png,bicycle,bicycle
990,bird1.png,bird,bird
991,bird10.png,bird,bird
992,bird2.png,bird,bird
993,bird3.png,bird,bird
994,bird4.png,bird,bird
995,bird5.png,bird,bird
996,bird6.png,bird,bird
997,bird7.png,bird,bird
998,bird8.png,bird,bird
999,bird9.png,bird,bird
1000,boat1.png,boat,boat
1001,boat10.png,car,boat
1002,boat2.png,boat,boat
1003,boat3.png,truck,boat
1004,boat4.png,boat,boat
1005,boat5.png,boat,boat
1006,boat6.png,boat,boat
1007,boat7.png,boat,boat
1008,boat8.png,car,boat
1009,boat9.png,boat,boat
1010,bottle1.png,bottle,bottle
1011,bottle10.png,bottle,bottle
1012,bottle2.png,bottle,bottle
1013,bottle3.png,bottle,bottle
1014,bottle4.png,bottle,bottle
1015,bottle5.png,bottle,bottle
1016,bottle6.png,bottle,bottle
1017,bottle7.png,bottle,bottle
1018,bottle8.png,bottle,bottle
1019,bottle9.png,bottle,bottle
1020,car1.png,car,car
1021,car10.png,car,car
1022,car2.png,car,car
1023,car3.png,car,car
1024,car4.png,boat,car
1025,car5.png,car,car
1026,car6.png,car,car
1027,car7.png,car,car
1028,car8.png,car,car
1029,car9.png,car,car
1030,cat1.png,cat,cat
1031,cat10.png,cat,cat
1032,cat2.png,cat,cat
1033,cat3.png,cat,cat
1034,cat4.png,cat,cat
1035,cat5.png,cat,cat
1036,cat6.png,cat,cat
1037,cat7.png,cat,cat
1038,cat8.png,cat,cat
1039,cat9.png,cat,cat
1040,chair1.png,chair,chair
1041,chair10.png,chair,chair
1042,chair2.png,chair,chair
1043,chair3.png,chair,chair
1044,chair4.png,chair,chair
1045,chair5.png,airplane,chair
1046,chair6.png,chair,chair
1047,chair7.png,chair,chair
1048,chair8.png,chair,chair
1049,chair9.png,chair,chair
1050,clock1.png,clock,clock
1051,clock10.png,clock,clock
1052,clock2.png,clock,clock
1053,clock3.png,clock,clock
1054,clock4.png,clock,clock
1055,clock5.png,clock,clock
1056,clock6.png,clock,clock
1057,clock7.png,clock,clock
1058,clock8.png,clock,clock
1059,clock9.png,clock,clock
1060,dog1.png,dog,dog
1061,dog10.png,dog,dog
1062,dog2.png,dog,dog
1063,dog3.png,dog,dog
1064,dog4.png,dog,dog
1065,dog5.png,dog,dog
1066,dog6.png,dog,dog
1067,dog7.png,dog,dog
1068,dog8.png,dog,dog
1069,dog9.png,dog,dog
1070,elephant1.png,elephant,elephant
1071,elephant10.png,bear,elephant
1072,elephant2.png,elephant,elephant
1073,elephant3.png,elephant,elephant
1074,elephant4.png,elephant,elephant
1075,elephant5.png,elephant,elephant
1076,elephant6.png,elephant,elephant
1077,elephant7.png,elephant,elephant
1078,elephant8.png,elephant,elephant
1079,elephant9.png,elephant,elephant
1080,keyboard1.png,keyboard,keyboard
1081,keyboard10.png,keyboard,keyboard
1082,keyboard2.png,keyboard,keyboard
1083,keyboard3.png,keyboard,keyboard
1084,keyboard4.png,keyboard,keyboard
1085,keyboard5.png,keyboard,keyboard
1086,keyboard6.png,keyboard,keyboard
1087,keyboard7.png,keyboard,keyboard
1088,keyboard8.png,keyboard,keyboard
1089,keyboard9.png,keyboard,keyboard
1090,knife1.png,knife,knife
1091,knife10.png,knife,knife
1092,knife2.png,knife,knife
1093,knife3.png,knife,knife
1094,knife4.png,knife,knife
1095,knife5.png,knife,knife
1096,knife6.png,knife,knife
1097,knife7.png,knife,knife
1098,knife8.png,knife,knife
1099,knife9.png,knife,knife
1100,oven1.png,oven,oven
1101,oven10.png,oven,oven
1102,oven2.png,oven,oven
1103,oven3.png,oven,oven
1104,oven4.png,oven,oven
1105,oven5.png,oven,oven
1106,oven6.png,oven,oven
1107,oven7.png,oven,oven
1108,oven8.png,oven,oven
1109,oven9.png,oven,oven
1110,truck1.png,truck,truck
1111,truck10.png,truck,truck
1112,truck2.png,truck,truck
1113,truck3.png,truck,truck
1114,truck4.png,truck,truck
1115,truck5.png,truck,truck
1116,truck6.png,truck,truck
1117,truck7.png,truck,truck
1118,truck8.png,truck,truck
1119,truck9.png,truck,truck
1120,airplane1.png,airplane,airplane
1121,airplane10.png,airplane,airplane
1122,airplane2.png,boat,airplane
1123,airplane3.png,airplane,airplane
1124,airplane4.png,airplane,airplane
1125,airplane5.png,airplane,airplane
1126,airplane6.png,airplane,airplane
1127,airplane7.png,airplane,airplane
1128,airplane8.png,airplane,airplane
1129,airplane9.png,airplane,airplane
1130,bear1.png,bear,bear
1131,bear10.png,bear,bear
1132,bear2.png,bear,bear
1133,bear3.png,bear,bear
1134,bear4.png,bear,bear
1135,bear5.png,bear,bear
1136,bear6.png,cat,bear
1137,bear7.png,bear,bear
1138,bear8.png,bear,bear
1139,bear9.png,bear,bear
1140,bicycle1.png,bicycle,bicycle
1141,bicycle10.png,bicycle,bicycle
1142,bicycle2.png,bicycle,bicycle
1143,bicycle3.png,bicycle,bicycle
1144,bicycle4.png,bicycle,bicycle
1145,bicycle5.png,bicycle,bicycle
1146,bicycle6.png,bicycle,bicycle
1147,bicycle7.png,bicycle,bicycle
1148,bicycle8.png,bicycle,bicycle
1149,bicycle9.png,bicycle,bicycle
1150,bird1.png,bird,bird
1151,bird10.png,bird,bird
1152,bird2.png,bird,bird
1153,bird3.png,bird,bird
1154,bird4.png,bird,bird
1155,bird5.png,bird,bird
1156,bird6.png,knife,bird
1157,bird7.png,bird,bird
1158,bird8.png,bird,bird
1159,bird9.png,bird,bird
1160,boat1.png,boat,boat
1161,boat10.png,boat,boat
1162,boat2.png,boat,boat
1163,boat3.png,car,boat
1164,boat4.png,boat,boat
1165,boat5.png,boat,boat
1166,boat6.png,boat,boat
1167,boat7.png,boat,boat
1168,boat8.png,car,boat
1169,boat9.png,boat,boat
1170,bottle1.png,bottle,bottle
1171,bottle10.png,bottle,bottle
1172,bottle2.png,bottle,bottle
1173,bottle3.png,bottle,bottle
1174,bottle4.png,bottle,bottle
1175,bottle5.png,bottle,bottle
1176,bottle6.png,bottle,bottle
1177,bottle7.png,bottle,bottle
1178,bottle8.png,bottle,bottle
1179,bottle9.png,boat,bottle
1180,car1.png,car,car
1181,car10.png,car,car
1182,car2.png,car,car
1183,car3.png,car,car
1184,car4.png,boat,car
1185,car5.png,car,car
1186,car6.png,car,car
1187,car7.png,car,car
1188,car8.png,car,car
1189,car9.png,car,car
1190,cat1.png,cat,cat
1191,cat10.png,cat,cat
1192,cat2.png,cat,cat
1193,cat3.png,cat,cat
1194,cat4.png,cat,cat
1195,cat5.png,cat,cat
1196,cat6.png,cat,cat
1197,cat7.png,cat,cat
1198,cat8.png,cat,cat
1199,cat9.png,cat,cat
1200,chair1.png,chair,chair
1201,chair10.png,chair,chair
1202,chair2.png,chair,chair
1203,chair3.png,chair,chair
1204,chair4.png,chair,chair
1205,chair5.png,airplane,chair
1206,chair6.png,chair,chair
1207,chair7.png,chair,chair
1208,chair8.png,chair,chair
1209,chair9.png,chair,chair
1210,clock1.png,clock,clock
1211,clock10.png,clock,clock
1212,clock2.png,clock,clock
1213,clock3.png,clock,clock
1214,clock4.png,clock,clock
1215,clock5.png,clock,clock
1216,clock6.png,clock,clock
1217,clock7.png,clock,clock
1218,clock8.png,clock,clock
1219,clock9.png,clock,clock
1220,dog1.png,dog,dog
1221,dog10.png,dog,dog
1222,dog2.png,dog,dog
1223,dog3.png,dog,dog
1224,dog4.png,dog,dog
1225,dog5.png,dog,dog
1226,dog6.png,dog,dog
1227,dog7.png,dog,dog
1228,dog8.png,dog,dog
1229,dog9.png,dog,dog
1230,elephant1.png,elephant,elephant
1231,elephant10.png,bird,elephant
1232,elephant2.png,elephant,elephant
1233,elephant3.png,elephant,elephant
1234,elephant4.png,elephant,elephant
1235,elephant5.png,elephant,elephant
1236,elephant6.png,elephant,elephant
1237,elephant7.png,elephant,elephant
1238,elephant8.png,elephant,elephant
1239,elephant9.png,elephant,elephant
1240,keyboard1.png,keyboard,keyboard
1241,keyboard10.png,keyboard,keyboard
1242,keyboard2.png,keyboard,keyboard
1243,keyboard3.png,keyboard,keyboard
1244,keyboard4.png,keyboard,keyboard
1245,keyboard5.png,keyboard,keyboard
1246,keyboard6.png,keyboard,keyboard
1247,keyboard7.png,keyboard,keyboard
1248,keyboard8.png,keyboard,keyboard
1249,keyboard9.png,keyboard,keyboard
1250,knife1.png,knife,knife
1251,knife10.png,knife,knife
1252,knife2.png,knife,knife
1253,knife3.png,knife,knife
1254,knife4.png,knife,knife
1255,knife5.png,knife,knife
1256,knife6.png,knife,knife
1257,knife7.png,knife,knife
1258,knife8.png,knife,knife
1259,knife9.png,knife,knife
1260,oven1.png,oven,oven
1261,oven10.png,oven,oven
1262,oven2.png,oven,oven
1263,oven3.png,oven,oven
1264,oven4.png,oven,oven
1265,oven5.png,oven,oven
1266,oven6.png,oven,oven
1267,oven7.png,oven,oven
1268,oven8.png,oven,oven
1269,oven9.png,oven,oven
1270,truck1.png,truck,truck
1271,truck10.png,truck,truck
1272,truck2.png,truck,truck
1273,truck3.png,truck,truck
1274,truck4.png,truck,truck
1275,truck5.png,truck,truck
1276,truck6.png,truck,truck
1277,truck7.png,truck,truck
1278,truck8.png,truck,truck
1279,truck9.png,truck,truck
1280,airplane1.png,airplane,airplane
1281,airplane10.png,airplane,airplane
1282,airplane2.png,boat,airplane
1283,airplane3.png,airplane,airplane
1284,airplane4.png,airplane,airplane
1285,airplane5.png,airplane,airplane
1286,airplane6.png,airplane,airplane
1287,airplane7.png,airplane,airplane
1288,airplane8.png,airplane,airplane
1289,airplane9.png,airplane,airplane
1290,bear1.png,bear,bear
1291,bear10.png,bear,bear
1292,bear2.png,bear,bear
1293,bear3.png,bear,bear
1294,bear4.png,bear,bear
1295,bear5.png,bear,bear
1296,bear6.png,cat,bear
1297,bear7.png,bear,bear
1298,bear8.png,bear,bear
1299,bear9.png,bear,bear
1300,bicycle1.png,bicycle,bicycle
1301,bicycle10.png,bicycle,bicycle
1302,bicycle2.png,bicycle,bicycle
1303,bicycle3.png,bicycle,bicycle
1304,bicycle4.png,bicycle,bicycle
1305,bicycle5.png,bicycle,bicycle
1306,bicycle6.png,bicycle,bicycle
1307,bicycle7.png,bicycle,bicycle
1308,bicycle8.png,bicycle,bicycle
1309,bicycle9.png,bicycle,bicycle
1310,bird1.png,bird,bird
1311,bird10.png,dog,bird
1312,bird2.png,bird,bird
1313,bird3.png,bird,bird
1314,bird4.png,bird,bird
1315,bird5.png,bird,bird
1316,bird6.png,bird,bird
1317,bird7.png,bird,bird
1318,bird8.png,bird,bird
1319,bird9.png,bird,bird
1320,boat1.png,boat,boat
1321,boat10.png,boat,boat
1322,boat2.png,boat,boat
1323,boat3.png,car,boat
1324,boat4.png,boat,boat
1325,boat5.png,boat,boat
1326,boat6.png,boat,boat
1327,boat7.png,boat,boat
1328,boat8.png,car,boat
1329,boat9.png,boat,boat
1330,bottle1.png,bottle,bottle
1331,bottle10.png,bottle,bottle
1332,bottle2.png,bottle,bottle
1333,bottle3.png,bottle,bottle
1334,bottle4.png,bottle,bottle
1335,bottle5.png,bottle,bottle
1336,bottle6.png,bottle,bottle
1337,bottle7.png,bottle,bottle
1338,bottle8.png,bottle,bottle
1339,bottle9.png,boat,bottle
1340,car1.png,car,car
1341,car10.png,car,car
1342,car2.png,car,car
1343,car3.png,car,car
1344,car4.png,boat,car
1345,car5.png,car,car
1346,car6.png,car,car
1347,car7.png,car,car
1348,car8.png,car,car
1349,car9.png,car,car
1350,cat1.png,cat,cat
1351,cat10.png,cat,cat
1352,cat2.png,cat,cat
1353,cat3.png,cat,cat
1354,cat4.png,cat,cat
1355,cat5.png,cat,cat
1356,cat6.png,cat,cat
1357,cat7.png,cat,cat
1358,cat8.png,cat,cat
1359,cat9.png,cat,cat
1360,chair1.png,chair,chair
1361,chair10.png,chair,chair
1362,chair2.png,chair,chair
1363,chair3.png,chair,chair
1364,chair4.png,chair,chair
1365,chair5.png,airplane,chair
1366,chair6.png,chair,chair
1367,chair7.png,chair,chair
1368,chair8.png,chair,chair
1369,chair9.png,chair,chair
1370,clock1.png,clock,clock
1371,clock10.png,clock,clock
1372,clock2.png,clock,clock
1373,clock3.png,clock,clock
1374,clock4.png,clock,clock
1375,clock5.png,clock,clock
1376,clock6.png,clock,clock
1377,clock7.png,clock,clock
1378,clock8.png,clock,clock
1379,clock9.png,clock,clock
1380,dog1.png,dog,dog
1381,dog10.png,dog,dog
1382,dog2.png,dog,dog
1383,dog3.png,dog,dog
1384,dog4.png,dog,dog
1385,dog5.png,dog,dog
1386,dog6.png,dog,dog
1387,dog7.png,dog,dog
1388,dog8.png,dog,dog
1389,dog9.png,dog,dog
1390,elephant1.png,elephant,elephant
1391,elephant10.png,bear,elephant
1392,elephant2.png,elephant,elephant
1393,elephant3.png,elephant,elephant
1394,elephant4.png,elephant,elephant
1395,elephant5.png,elephant,elephant
1396,elephant6.png,elephant,elephant
1397,elephant7.png,elephant,elephant
1398,elephant8.png,elephant,elephant
1399,elephant9.png,elephant,elephant
1400,keyboard1.png,keyboard,keyboard
1401,keyboard10.png,keyboard,keyboard
1402,keyboard2.png,keyboard,keyboard
1403,keyboard3.png,keyboard,keyboard
1404,keyboard4.png,keyboard,keyboard
1405,keyboard5.png,keyboard,keyboard
1406,keyboard6.png,keyboard,keyboard
1407,keyboard7.png,keyboard,keyboard
1408,keyboard8.png,keyboard,keyboard
1409,keyboard9.png,keyboard,keyboard
1410,knife1.png,knife,knife
1411,knife10.png,knife,knife
1412,knife2.png,knife,knife
1413,knife3.png,knife,knife
1414,knife4.png,knife,knife
1415,knife5.png,knife,knife
1416,knife6.png,knife,knife
1417,knife7.png,knife,knife
1418,knife8.png,knife,knife
1419,knife9.png,knife,knife
1420,oven1.png,oven,oven
1421,oven10.png,oven,oven
1422,oven2.png,oven,oven
1423,oven3.png,oven,oven
1424,oven4.png,oven,oven
1425,oven5.png,oven,oven
1426,oven6.png,oven,oven
1427,oven7.png,oven,oven
1428,oven8.png,oven,oven
1429,oven9.png,oven,oven
1430,truck1.png,truck,truck
1431,truck10.png,truck,truck
1432,truck2.png,truck,truck
1433,truck3.png,truck,truck
1434,truck4.png,truck,truck
1435,truck5.png,truck,truck
1436,truck6.png,truck,truck
1437,truck7.png,truck,truck
1438,truck8.png,truck,truck
1439,truck9.png,truck,truck
1440,airplane1.png,airplane,airplane
1441,airplane10.png,airplane,airplane
1442,airplane2.png,boat,airplane
1443,airplane3.png,airplane,airplane
1444,airplane4.png,airplane,airplane
1445,airplane5.png,airplane,airplane
1446,airplane6.png,airplane,airplane
1447,airplane7.png,airplane,airplane
1448,airplane8.png,airplane,airplane
1449,airplane9.png,airplane,airplane
1450,bear1.png,bear,bear
1451,bear10.png,bear,bear
1452,bear2.png,bear,bear
1453,bear3.png,bear,bear
1454,bear4.png,bear,bear
1455,bear5.png,bear,bear
1456,bear6.png,cat,bear
1457,bear7.png,bear,bear
1458,bear8.png,bear,bear
1459,bear9.png,bear,bear
1460,bicycle1.png,bicycle,bicycle
1461,bicycle10.png,bicycle,bicycle
1462,bicycle2.png,bicycle,bicycle
1463,bicycle3.png,bicycle,bicycle
1464,bicycle4.png,bicycle,bicycle
1465,bicycle5.png,bicycle,bicycle
1466,bicycle6.png,bicycle,bicycle
1467,bicycle7.png,bicycle,bicycle
1468,bicycle8.png,bicycle,bicycle
1469,bicycle9.png,bicycle,bicycle
1470,bird1.png,bird,bird
1471,bird10.png,dog,bird
1472,bird2.png,bird,bird
1473,bird3.png,bird,bird
1474,bird4.png,cat,bird
1475,bird5.png,bird,bird
1476,bird6.png,bird,bird
1477,bird7.png,bird,bird
1478,bird8.png,bird,bird
1479,bird9.png,bird,bird
1480,boat1.png,boat,boat
1481,boat10.png,boat,boat
1482,boat2.png,boat,boat
1483,boat3.png,truck,boat
1484,boat4.png,boat,boat
1485,boat5.png,boat,boat
1486,boat6.png,boat,boat
1487,boat7.png,boat,boat
1488,boat8.png,car,boat
1489,boat9.png,boat,boat
1490,bottle1.png,bottle,bottle
1491,bottle10.png,bottle,bottle
1492,bottle2.png,bottle,bottle
1493,bottle3.png,bottle,bottle
1494,bottle4.png,bottle,bottle
1495,bottle5.png,bottle,bottle
1496,bottle6.png,bottle,bottle
1497,bottle7.png,bottle,bottle
1498,bottle8.png,bottle,bottle
1499,bottle9.png,boat,bottle
1500,car1.png,car,car
1501,car10.png,car,car
1502,car2.png,car,car
1503,car3.png,car,car
1504,car4.png,boat,car
1505,car5.png,car,car
1506,car6.png,car,car
1507,car7.png,car,car
1508,car8.png,car,car
1509,car9.png,car,car
1510,cat1.png,cat,cat
1511,cat10.png,cat,cat
1512,cat2.png,cat,cat
1513,cat3.png,cat,cat
1514,cat4.png,cat,cat
1515,cat5.png,cat,cat
1516,cat6.png,cat,cat
1517,cat7.png,cat,cat
1518,cat8.png,cat,cat
1519,cat9.png,cat,cat
1520,chair1.png,chair,chair
1521,chair10.png,chair,chair
1522,chair2.png,chair,chair
1523,chair3.png,chair,chair
1524,chair4.png,chair,chair
1525,chair5.png,airplane,chair
1526,chair6.png,chair,chair
1527,chair7.png,chair,chair
1528,chair8.png,chair,chair
1529,chair9.png,chair,chair
1530,clock1.png,clock,clock
1531,clock10.png,clock,clock
1532,clock2.png,clock,clock
1533,clock3.png,clock,clock
1534,clock4.png,clock,clock
1535,clock5.png,clock,clock
1536,clock6.png,clock,clock
1537,clock7.png,clock,clock
1538,clock8.png,clock,clock
1539,clock9.png,clock,clock
1540,dog1.png,dog,dog
1541,dog10.png,dog,dog
1542,dog2.png,dog,dog
1543,dog3.png,dog,dog
1544,dog4.png,dog,dog
1545,dog5.png,dog,dog
1546,dog6.png,dog,dog
1547,dog7.png,dog,dog
1548,dog8.png,dog,dog
1549,dog9.png,dog,dog
1550,elephant1.png,elephant,elephant
1551,elephant10.png,elephant,elephant
1552,elephant2.png,elephant,elephant
1553,elephant3.png,elephant,elephant
1554,elephant4.png,elephant,elephant
1555,elephant5.png,elephant,elephant
1556,elephant6.png,elephant,elephant
1557,elephant7.png,elephant,elephant
1558,elephant8.png,elephant,elephant
1559,elephant9.png,elephant,elephant
1560,keyboard1.png,keyboard,keyboard
1561,keyboard10.png,keyboard,keyboard
1562,keyboard2.png,keyboard,keyboard
1563,keyboard3.png,keyboard,keyboard
1564,keyboard4.png,keyboard,keyboard
1565,keyboard5.png,keyboard,keyboard
1566,keyboard6.png,keyboard,keyboard
1567,keyboard7.png,keyboard,keyboard
1568,keyboard8.png,keyboard,keyboard
1569,keyboard9.png,keyboard,keyboard
1570,knife1.png,knife,knife
1571,knife10.png,knife,knife
1572,knife2.png,knife,knife
1573,knife3.png,knife,knife
1574,knife4.png,knife,knife
1575,knife5.png,knife,knife
1576,knife6.png,knife,knife
1577,knife7.png,knife,knife
1578,knife8.png,knife,knife
1579,knife9.png,knife,knife
1580,oven1.png,oven,oven
1581,oven10.png,oven,oven
1582,oven2.png,oven,oven
1583,oven3.png,oven,oven
1584,oven4.png,oven,oven
1585,oven5.png,oven,oven
1586,oven6.png,oven,oven
1587,oven7.png,oven,oven
1588,oven8.png,oven,oven
1589,oven9.png,oven,oven
1590,truck1.png,truck,truck
1591,truck10.png,truck,truck
1592,truck2.png,truck,truck
1593,truck3.png,truck,truck
1594,truck4.png,truck,truck
1595,truck5.png,truck,truck
1596,truck6.png,truck,truck
1597,truck7.png,truck,truck
1598,truck8.png,truck,truck
1599,truck9.png,truck,truck
