,subj,unique_img,object_response,category
1133,deocder_0,oven2-bicycle1.png,oven,oven
1134,deocder_0,oven2-bird2.png,oven,oven
1135,deocder_0,oven2-boat3.png,oven,oven
1136,deocder_0,oven2-bottle1.png,oven,oven
1137,deocder_0,oven2-car1.png,oven,oven
1138,deocder_0,oven2-chair1.png,oven,oven
1139,deocder_0,oven2-dog3.png,oven,oven
1140,deocder_0,oven2-oven3.png,oven,oven
1141,deocder_0,oven2-truck3.png,oven,oven
1142,deocder_0,oven3-airplane1.png,oven,oven
1143,deocder_0,oven3-bear2.png,oven,oven
1144,deocder_0,oven3-boat3.png,oven,oven
1145,deocder_0,oven3-bottle3.png,oven,oven
1146,deocder_0,oven3-car2.png,oven,oven
1147,deocder_0,oven3-cat2.png,oven,oven
1148,deocder_0,oven3-clock3.png,oven,oven
1149,deocder_0,oven3-elephant3.png,oven,oven
1150,deocder_0,oven3-knife1.png,oven,oven
1151,deocder_0,oven3-truck1.png,oven,oven
1152,deocder_0,oven4-bicycle2.png,oven,oven
1153,deocder_0,oven4-bottle2.png,oven,oven
1154,deocder_0,oven4-car1.png,oven,oven
1155,deocder_0,oven4-chair1.png,oven,oven
1156,deocder_0,oven4-clock2.png,oven,oven
1157,deocder_0,oven4-dog1.png,oven,oven
1158,deocder_0,oven4-elephant3.png,oven,oven
1159,deocder_0,oven4-keyboard3.png,bicycle,oven
1160,deocder_0,oven4-knife2.png,oven,oven
1161,deocder_0,oven4-truck3.png,oven,oven
1162,deocder_0,oven5-airplane1.png,truck,oven
1163,deocder_0,oven5-bicycle1.png,oven,oven
1164,deocder_0,oven5-bird1.png,boat,oven
1165,deocder_0,oven5-bottle3.png,oven,oven
1166,deocder_0,oven5-dog3.png,cat,oven
1167,deocder_0,oven5-elephant1.png,dog,oven
1168,deocder_0,oven5-keyboard2.png,car,oven
1169,deocder_0,oven6-airplane3.png,car,oven
1170,deocder_0,oven6-bear2.png,oven,oven
1171,deocder_0,oven6-bicycle1.png,chair,oven
1172,deocder_0,oven6-bird1.png,knife,oven
1173,deocder_0,oven6-chair3.png,chair,oven
1174,deocder_0,oven6-elephant2.png,bottle,oven
1175,deocder_0,oven6-knife3.png,oven,oven
1176,deocder_0,oven6-oven3.png,oven,oven
1177,deocder_0,oven6-truck1.png,oven,oven
1178,deocder_0,oven7-bottle1.png,keyboard,oven
1179,deocder_0,oven7-car3.png,keyboard,oven
1180,deocder_0,oven7-cat1.png,keyboard,oven
1181,deocder_0,oven7-clock2.png,oven,oven
1182,deocder_0,oven7-dog2.png,bottle,oven
1183,deocder_0,oven7-elephant1.png,bottle,oven
1184,deocder_0,oven7-keyboard1.png,truck,oven
1185,deocder_0,oven7-oven1.png,oven,oven
1186,deocder_0,oven8-cat3.png,keyboard,oven
1187,deocder_0,oven8-chair1.png,keyboard,oven
1188,deocder_0,oven8-keyboard3.png,boat,oven
1189,deocder_0,oven8-knife2.png,airplane,oven
1190,deocder_0,oven9-airplane2.png,car,oven
1191,deocder_0,oven9-bear2.png,oven,oven
1192,deocder_0,oven9-bird3.png,oven,oven
1193,deocder_0,oven9-boat2.png,oven,oven
1194,deocder_0,oven9-car2.png,oven,oven
1195,deocder_0,oven9-chair1.png,oven,oven
1196,deocder_0,oven9-clock2.png,oven,oven
1197,deocder_0,oven9-keyboard1.png,oven,oven
1198,deocder_0,oven9-knife3.png,oven,oven
1199,deocder_0,oven9-oven1.png,oven,oven
1200,deocder_0,truck1-bear1.png,truck,truck
1201,deocder_0,truck1-bicycle3.png,bear,truck
1202,deocder_0,truck1-bird1.png,cat,truck
1203,deocder_0,truck1-car3.png,boat,truck
1204,deocder_0,truck1-cat1.png,cat,truck
1205,deocder_0,truck1-chair2.png,truck,truck
1206,deocder_0,truck1-clock3.png,truck,truck
1207,deocder_0,truck1-dog1.png,cat,truck
1208,deocder_0,truck1-knife1.png,truck,truck
1209,deocder_0,truck10-airplane1.png,truck,truck
1210,deocder_0,truck10-bicycle1.png,car,truck
1211,deocder_0,truck10-car3.png,keyboard,truck
1212,deocder_0,truck10-clock1.png,car,truck
1213,deocder_0,truck10-elephant3.png,car,truck
1214,deocder_0,truck10-truck3.png,car,truck
1215,deocder_0,truck2-airplane3.png,truck,truck
1216,deocder_0,truck2-bicycle2.png,keyboard,truck
1217,deocder_0,truck2-bird2.png,truck,truck
1218,deocder_0,truck2-boat3.png,truck,truck
1219,deocder_0,truck2-bottle3.png,truck,truck
1220,deocder_0,truck2-car3.png,truck,truck
1221,deocder_0,truck2-chair1.png,truck,truck
1222,deocder_0,truck2-clock1.png,truck,truck
1223,deocder_0,truck2-elephant1.png,cat,truck
1224,deocder_0,truck2-keyboard1.png,truck,truck
1225,deocder_0,truck2-oven3.png,truck,truck
1226,deocder_0,truck3-bear3.png,airplane,truck
1227,deocder_0,truck3-bicycle1.png,keyboard,truck
1228,deocder_0,truck3-bird2.png,truck,truck
1229,deocder_0,truck3-car3.png,keyboard,truck
1230,deocder_0,truck3-cat1.png,truck,truck
1231,deocder_0,truck3-chair2.png,keyboard,truck
1232,deocder_0,truck3-clock3.png,truck,truck
1233,deocder_0,truck3-dog3.png,truck,truck
1234,deocder_0,truck3-keyboard3.png,bicycle,truck
1235,deocder_0,truck3-knife2.png,truck,truck
1236,deocder_0,truck3-oven2.png,truck,truck
1237,deocder_0,truck4-airplane3.png,truck,truck
1238,deocder_0,truck4-bear1.png,car,truck
1239,deocder_0,truck4-boat3.png,truck,truck
1240,deocder_0,truck4-bottle2.png,cat,truck
1241,deocder_0,truck4-knife1.png,chair,truck
1242,deocder_0,truck4-oven2.png,truck,truck
1243,deocder_0,truck5-airplane2.png,truck,truck
1244,deocder_0,truck5-bird2.png,truck,truck
1245,deocder_0,truck5-car1.png,truck,truck
1246,deocder_0,truck5-cat3.png,keyboard,truck
1247,deocder_0,truck5-dog3.png,truck,truck
1248,deocder_0,truck5-keyboard1.png,truck,truck
1249,deocder_0,truck5-knife3.png,truck,truck
1250,deocder_0,truck5-truck1.png,truck,truck
1251,deocder_0,truck6-bear2.png,truck,truck
1252,deocder_0,truck6-bicycle1.png,keyboard,truck
1253,deocder_0,truck6-boat2.png,truck,truck
1254,deocder_0,truck6-bottle3.png,keyboard,truck
1255,deocder_0,truck6-cat2.png,keyboard,truck
1256,deocder_0,truck6-clock2.png,truck,truck
1257,deocder_0,truck6-dog2.png,keyboard,truck
1258,deocder_0,truck6-knife2.png,boat,truck
1259,deocder_0,truck6-oven3.png,truck,truck
1260,deocder_0,truck6-truck2.png,truck,truck
1261,deocder_0,truck7-bear2.png,truck,truck
1262,deocder_0,truck7-bird2.png,truck,truck
1263,deocder_0,truck7-boat1.png,truck,truck
1264,deocder_0,truck7-chair2.png,truck,truck
1265,deocder_0,truck7-elephant2.png,bottle,truck
1266,deocder_0,truck7-keyboard3.png,truck,truck
1267,deocder_0,truck7-oven2.png,truck,truck
1268,deocder_0,truck7-truck2.png,truck,truck
1269,deocder_0,truck8-bottle2.png,truck,truck
1270,deocder_0,truck8-cat2.png,cat,truck
1271,deocder_0,truck8-dog3.png,dog,truck
1272,deocder_0,truck8-elephant1.png,cat,truck
1273,deocder_0,truck8-keyboard2.png,bird,truck
1274,deocder_0,truck9-airplane2.png,truck,truck
1275,deocder_0,truck9-boat3.png,truck,truck
1276,deocder_0,truck9-bottle2.png,truck,truck
1277,deocder_0,truck9-chair3.png,truck,truck
1278,deocder_0,truck9-elephant1.png,keyboard,truck
1279,deocder_0,truck9-truck3.png,truck,truck
1280,deocder_1,airplane1-bicycle2.png,bird,airplane
1281,deocder_1,airplane1-chair2.png,chair,airplane
1282,deocder_1,airplane1-clock1.png,airplane,airplane
1283,deocder_1,airplane1-elephant1.png,knife,airplane
1284,deocder_1,airplane10-airplane1.png,knife,airplane
1285,deocder_1,airplane10-bear3.png,keyboard,airplane
1286,deocder_1,airplane10-boat3.png,airplane,airplane
1287,deocder_1,airplane10-car3.png,airplane,airplane
1288,deocder_1,airplane10-cat2.png,keyboard,airplane
1289,deocder_1,airplane10-dog3.png,airplane,airplane
1290,deocder_1,airplane10-elephant1.png,keyboard,airplane
1291,deocder_1,airplane10-knife3.png,chair,airplane
1292,deocder_1,airplane10-oven2.png,chair,airplane
1293,deocder_1,airplane10-truck1.png,airplane,airplane
1294,deocder_1,airplane2-bear1.png,knife,airplane
1295,deocder_1,airplane2-bicycle1.png,keyboard,airplane
1296,deocder_1,airplane2-bird3.png,airplane,airplane
1297,deocder_1,airplane2-bottle1.png,knife,airplane
1298,deocder_1,airplane2-cat1.png,knife,airplane
1299,deocder_1,airplane2-dog1.png,airplane,airplane
1300,deocder_1,airplane3-airplane2.png,knife,airplane
1301,deocder_1,airplane3-car1.png,cat,airplane
1302,deocder_1,airplane3-cat1.png,knife,airplane
1303,deocder_1,airplane3-chair3.png,airplane,airplane
1304,deocder_1,airplane3-clock1.png,boat,airplane
1305,deocder_1,airplane3-dog1.png,chair,airplane
1306,deocder_1,airplane3-elephant1.png,bird,airplane
1307,deocder_1,airplane3-keyboard2.png,bicycle,airplane
1308,deocder_1,airplane3-oven1.png,knife,airplane
1309,deocder_1,airplane4-airplane1.png,airplane,airplane
1310,deocder_1,airplane4-bear3.png,knife,airplane
1311,deocder_1,airplane4-bicycle2.png,keyboard,airplane
1312,deocder_1,airplane4-bird3.png,airplane,airplane
1313,deocder_1,airplane4-boat3.png,airplane,airplane
1314,deocder_1,airplane4-bottle1.png,bear,airplane
1315,deocder_1,airplane4-car1.png,cat,airplane
1316,deocder_1,airplane4-cat3.png,boat,airplane
1317,deocder_1,airplane4-dog2.png,chair,airplane
1318,deocder_1,airplane4-elephant1.png,knife,airplane
1319,deocder_1,airplane4-keyboard3.png,airplane,airplane
1320,deocder_1,airplane4-knife1.png,airplane,airplane
1321,deocder_1,airplane4-truck2.png,airplane,airplane
1322,deocder_1,airplane5-bear2.png,bicycle,airplane
1323,deocder_1,airplane5-bicycle1.png,airplane,airplane
1324,deocder_1,airplane5-bird2.png,airplane,airplane
1325,deocder_1,airplane5-boat3.png,airplane,airplane
1326,deocder_1,airplane5-bottle3.png,airplane,airplane
1327,deocder_1,airplane5-chair3.png,airplane,airplane
1328,deocder_1,airplane5-dog3.png,bicycle,airplane
1329,deocder_1,airplane5-knife1.png,chair,airplane
1330,deocder_1,airplane5-oven3.png,chair,airplane
1331,deocder_1,airplane6-bear3.png,airplane,airplane
1332,deocder_1,airplane6-bottle2.png,airplane,airplane
1333,deocder_1,airplane6-chair3.png,airplane,airplane
1334,deocder_1,airplane6-keyboard3.png,airplane,airplane
1335,deocder_1,airplane6-knife1.png,chair,airplane
1336,deocder_1,airplane7-airplane3.png,airplane,airplane
1337,deocder_1,airplane7-bird3.png,airplane,airplane
1338,deocder_1,airplane7-boat2.png,knife,airplane
1339,deocder_1,airplane7-bottle3.png,airplane,airplane
1340,deocder_1,airplane7-car1.png,cat,airplane
1341,deocder_1,airplane7-cat3.png,airplane,airplane
1342,deocder_1,airplane7-clock3.png,car,airplane
1343,deocder_1,airplane7-keyboard1.png,knife,airplane
1344,deocder_1,airplane7-truck1.png,airplane,airplane
1345,deocder_1,airplane8-bicycle3.png,cat,airplane
1346,deocder_1,airplane8-bird1.png,knife,airplane
1347,deocder_1,airplane8-chair1.png,keyboard,airplane
1348,deocder_1,airplane8-clock2.png,airplane,airplane
1349,deocder_1,airplane8-elephant3.png,keyboard,airplane
1350,deocder_1,airplane8-oven2.png,chair,airplane
1351,deocder_1,airplane8-truck3.png,airplane,airplane
1352,deocder_1,airplane9-airplane2.png,knife,airplane
1353,deocder_1,airplane9-boat1.png,knife,airplane
1354,deocder_1,airplane9-car2.png,airplane,airplane
1355,deocder_1,airplane9-clock1.png,boat,airplane
1356,deocder_1,airplane9-keyboard2.png,car,airplane
1357,deocder_1,airplane9-knife3.png,airplane,airplane
1358,deocder_1,airplane9-oven2.png,chair,airplane
1359,deocder_1,airplane9-truck1.png,airplane,airplane
1360,deocder_1,bear1-airplane3.png,dog,bear
1361,deocder_1,bear1-bear3.png,bear,bear
1362,deocder_1,bear1-bicycle3.png,bear,bear
1363,deocder_1,bear1-bird2.png,bear,bear
1364,deocder_1,bear1-chair2.png,bear,bear
1365,deocder_1,bear1-clock2.png,bear,bear
1366,deocder_1,bear1-elephant1.png,bird,bear
1367,deocder_1,bear10-bear2.png,elephant,bear
1368,deocder_1,bear10-bottle1.png,dog,bear
1369,deocder_1,bear10-car2.png,keyboard,bear
1370,deocder_1,bear10-cat2.png,keyboard,bear
1371,deocder_1,bear10-chair2.png,keyboard,bear
1372,deocder_1,bear10-clock1.png,keyboard,bear
1373,deocder_1,bear10-elephant1.png,bird,bear
1374,deocder_1,bear10-keyboard3.png,keyboard,bear
1375,deocder_1,bear10-knife2.png,cat,bear
1376,deocder_1,bear10-oven1.png,oven,bear
1377,deocder_1,bear10-truck1.png,keyboard,bear
1378,deocder_1,bear2-airplane1.png,bear,bear
1379,deocder_1,bear2-bird3.png,bear,bear
1380,deocder_1,bear2-car2.png,bear,bear
1381,deocder_1,bear2-cat2.png,bear,bear
1382,deocder_1,bear2-dog1.png,bear,bear
1383,deocder_1,bear2-elephant1.png,elephant,bear
1384,deocder_1,bear2-keyboard2.png,bear,bear
1385,deocder_1,bear2-knife2.png,boat,bear
1386,deocder_1,bear2-oven1.png,elephant,bear
1387,deocder_1,bear3-airplane1.png,bear,bear
1388,deocder_1,bear3-bicycle2.png,keyboard,bear
1389,deocder_1,bear3-bird3.png,elephant,bear
1390,deocder_1,bear3-car2.png,keyboard,bear
1391,deocder_1,bear3-cat1.png,bear,bear
1392,deocder_1,bear3-chair2.png,keyboard,bear
1393,deocder_1,bear3-dog3.png,cat,bear
1394,deocder_1,bear3-keyboard2.png,truck,bear
1395,deocder_1,bear3-truck3.png,elephant,bear
1396,deocder_1,bear4-boat2.png,dog,bear
1397,deocder_1,bear4-car3.png,cat,bear
1398,deocder_1,bear4-cat3.png,oven,bear
1399,deocder_1,bear4-clock3.png,cat,bear
1400,deocder_1,bear4-elephant2.png,keyboard,bear
1401,deocder_1,bear4-keyboard3.png,dog,bear
1402,deocder_1,bear4-knife1.png,dog,bear
1403,deocder_1,bear4-oven2.png,chair,bear
1404,deocder_1,bear4-truck3.png,elephant,bear
1405,deocder_1,bear5-airplane3.png,bear,bear
1406,deocder_1,bear5-bicycle3.png,bear,bear
1407,deocder_1,bear5-bird1.png,elephant,bear
1408,deocder_1,bear5-boat2.png,dog,bear
1409,deocder_1,bear5-bottle1.png,bear,bear
1410,deocder_1,bear5-chair1.png,bear,bear
1411,deocder_1,bear5-oven3.png,bear,bear
1412,deocder_1,bear6-bear1.png,cat,bear
1413,deocder_1,bear6-bird2.png,cat,bear
1414,deocder_1,bear6-boat3.png,bottle,bear
1415,deocder_1,bear6-bottle3.png,keyboard,bear
1416,deocder_1,bear6-car2.png,bicycle,bear
1417,deocder_1,bear6-cat3.png,cat,bear
1418,deocder_1,bear6-chair1.png,airplane,bear
1419,deocder_1,bear6-clock1.png,dog,bear
1420,deocder_1,bear7-bear2.png,bear,bear
1421,deocder_1,bear7-bicycle2.png,elephant,bear
1422,deocder_1,bear7-clock1.png,elephant,bear
1423,deocder_1,bear7-dog3.png,bear,bear
1424,deocder_1,bear7-oven3.png,truck,bear
1425,deocder_1,bear7-truck1.png,bear,bear
1426,deocder_1,bear8-airplane1.png,bear,bear
1427,deocder_1,bear8-bear1.png,dog,bear
1428,deocder_1,bear8-bicycle3.png,boat,bear
1429,deocder_1,bear8-boat2.png,bear,bear
1430,deocder_1,bear8-bottle1.png,bear,bear
1431,deocder_1,bear8-dog1.png,bear,bear
1432,deocder_1,bear8-elephant2.png,bottle,bear
1433,deocder_1,bear8-knife3.png,elephant,bear
1434,deocder_1,bear8-truck3.png,elephant,bear
1435,deocder_1,bear9-boat2.png,bear,bear
1436,deocder_1,bear9-bottle2.png,bear,bear
1437,deocder_1,bear9-dog1.png,cat,bear
1438,deocder_1,bear9-keyboard3.png,cat,bear
1439,deocder_1,bear9-knife2.png,boat,bear
1440,deocder_1,bicycle1-airplane2.png,bicycle,bicycle
1441,deocder_1,bicycle1-bear1.png,bicycle,bicycle
1442,deocder_1,bicycle1-bicycle3.png,bicycle,bicycle
1443,deocder_1,bicycle1-bird1.png,boat,bicycle
1444,deocder_1,bicycle1-boat3.png,bicycle,bicycle
1445,deocder_1,bicycle1-bottle3.png,bicycle,bicycle
1446,deocder_1,bicycle1-chair1.png,bicycle,bicycle
1447,deocder_1,bicycle1-clock3.png,bicycle,bicycle
1448,deocder_1,bicycle1-dog3.png,bicycle,bicycle
1449,deocder_1,bicycle1-elephant2.png,airplane,bicycle
1450,deocder_1,bicycle1-knife3.png,bicycle,bicycle
1451,deocder_1,bicycle1-oven1.png,bicycle,bicycle
1452,deocder_1,bicycle1-truck1.png,bicycle,bicycle
1453,deocder_1,bicycle10-airplane2.png,bicycle,bicycle
1454,deocder_1,bicycle10-boat3.png,bicycle,bicycle
1455,deocder_1,bicycle10-clock2.png,bicycle,bicycle
1456,deocder_1,bicycle10-dog3.png,bird,bicycle
1457,deocder_1,bicycle10-elephant2.png,bottle,bicycle
1458,deocder_1,bicycle2-bicycle1.png,airplane,bicycle
1459,deocder_1,bicycle2-bird3.png,bicycle,bicycle
1460,deocder_1,bicycle2-bottle1.png,knife,bicycle
1461,deocder_1,bicycle2-car2.png,cat,bicycle
1462,deocder_1,bicycle2-dog1.png,airplane,bicycle
1463,deocder_1,bicycle2-keyboard2.png,bicycle,bicycle
1464,deocder_1,bicycle2-knife2.png,boat,bicycle
1465,deocder_1,bicycle3-bird1.png,knife,bicycle
1466,deocder_1,bicycle3-elephant2.png,bicycle,bicycle
1467,deocder_1,bicycle3-keyboard1.png,bicycle,bicycle
1468,deocder_1,bicycle3-oven3.png,chair,bicycle
1469,deocder_1,bicycle3-truck3.png,bicycle,bicycle
1470,deocder_1,bicycle4-airplane1.png,bicycle,bicycle
1471,deocder_1,bicycle4-bicycle3.png,bicycle,bicycle
1472,deocder_1,bicycle4-boat1.png,bicycle,bicycle
1473,deocder_1,bicycle4-bottle1.png,bicycle,bicycle
1474,deocder_1,bicycle4-car2.png,bicycle,bicycle
1475,deocder_1,bicycle4-cat1.png,bicycle,bicycle
1476,deocder_1,bicycle4-chair2.png,bicycle,bicycle
1477,deocder_1,bicycle4-clock3.png,bicycle,bicycle
1478,deocder_1,bicycle4-keyboard3.png,bicycle,bicycle
1479,deocder_1,bicycle4-knife3.png,bicycle,bicycle
1480,deocder_1,bicycle4-oven3.png,bicycle,bicycle
1481,deocder_1,bicycle4-truck3.png,bicycle,bicycle
1482,deocder_1,bicycle5-bear1.png,bicycle,bicycle
1483,deocder_1,bicycle5-bottle3.png,bicycle,bicycle
1484,deocder_1,bicycle5-car3.png,bicycle,bicycle
1485,deocder_1,bicycle5-cat1.png,bicycle,bicycle
1486,deocder_1,bicycle5-chair2.png,bicycle,bicycle
1487,deocder_1,bicycle5-dog2.png,bicycle,bicycle
1488,deocder_1,bicycle5-elephant1.png,airplane,bicycle
1489,deocder_1,bicycle5-keyboard3.png,bicycle,bicycle
1490,deocder_1,bicycle5-oven3.png,chair,bicycle
1491,deocder_1,bicycle6-airplane2.png,bicycle,bicycle
1492,deocder_1,bicycle6-bicycle3.png,airplane,bicycle
1493,deocder_1,bicycle6-boat2.png,bicycle,bicycle
1494,deocder_1,bicycle6-car2.png,dog,bicycle
1495,deocder_1,bicycle6-cat1.png,bicycle,bicycle
1496,deocder_1,bicycle6-dog2.png,chair,bicycle
1497,deocder_1,bicycle7-bear2.png,bicycle,bicycle
1498,deocder_1,bicycle7-bicycle2.png,bicycle,bicycle
1499,deocder_1,bicycle7-cat1.png,bicycle,bicycle
1500,deocder_1,bicycle7-clock3.png,bicycle,bicycle
1501,deocder_1,bicycle7-elephant2.png,bicycle,bicycle
1502,deocder_1,bicycle7-knife2.png,bicycle,bicycle
1503,deocder_1,bicycle7-oven1.png,chair,bicycle
1504,deocder_1,bicycle7-truck3.png,bicycle,bicycle
1505,deocder_1,bicycle8-bear2.png,bicycle,bicycle
1506,deocder_1,bicycle8-bird2.png,bicycle,bicycle
1507,deocder_1,bicycle8-boat1.png,bicycle,bicycle
1508,deocder_1,bicycle8-chair2.png,bicycle,bicycle
1509,deocder_1,bicycle8-clock3.png,bicycle,bicycle
1510,deocder_1,bicycle8-truck1.png,bicycle,bicycle
1511,deocder_1,bicycle9-airplane2.png,bicycle,bicycle
1512,deocder_1,bicycle9-bear1.png,bicycle,bicycle
1513,deocder_1,bicycle9-bird3.png,bicycle,bicycle
1514,deocder_1,bicycle9-bottle1.png,bicycle,bicycle
1515,deocder_1,bicycle9-car1.png,bicycle,bicycle
1516,deocder_1,bicycle9-cat3.png,boat,bicycle
1517,deocder_1,bicycle9-chair1.png,bicycle,bicycle
1518,deocder_1,bicycle9-keyboard3.png,bicycle,bicycle
1519,deocder_1,bicycle9-knife3.png,bicycle,bicycle
1520,deocder_1,bird1-airplane2.png,bird,bird
1521,deocder_1,bird1-bear1.png,bird,bird
1522,deocder_1,bird1-bicycle2.png,bird,bird
1523,deocder_1,bird1-boat1.png,bird,bird
1524,deocder_1,bird1-chair2.png,knife,bird
1525,deocder_1,bird1-clock3.png,cat,bird
1526,deocder_1,bird1-elephant2.png,cat,bird
1527,deocder_1,bird1-keyboard3.png,dog,bird
1528,deocder_1,bird1-knife3.png,dog,bird
1529,deocder_1,bird1-oven1.png,bird,bird
1530,deocder_1,bird1-truck1.png,bird,bird
1531,deocder_1,bird10-bear2.png,dog,bird
1532,deocder_1,bird10-bicycle1.png,bird,bird
1533,deocder_1,bird10-bird2.png,bird,bird
1534,deocder_1,bird10-cat1.png,bird,bird
1535,deocder_1,bird10-chair1.png,elephant,bird
1536,deocder_1,bird10-clock1.png,bird,bird
1537,deocder_1,bird10-elephant2.png,elephant,bird
1538,deocder_1,bird2-airplane3.png,cat,bird
1539,deocder_1,bird2-bird2.png,bird,bird
1540,deocder_1,bird2-car3.png,bird,bird
1541,deocder_1,bird2-clock3.png,elephant,bird
1542,deocder_1,bird2-dog2.png,bear,bird
1543,deocder_1,bird2-knife1.png,dog,bird
1544,deocder_1,bird3-bear3.png,elephant,bird
1545,deocder_1,bird3-bird2.png,bear,bird
1546,deocder_1,bird3-boat3.png,bear,bird
1547,deocder_1,bird3-bottle2.png,dog,bird
1548,deocder_1,bird3-cat1.png,bear,bird
1549,deocder_1,bird3-dog1.png,elephant,bird
1550,deocder_1,bird3-knife3.png,dog,bird
1551,deocder_1,bird3-oven1.png,dog,bird
1552,deocder_1,bird3-truck3.png,bottle,bird
1553,deocder_1,bird4-airplane1.png,cat,bird
1554,deocder_1,bird4-bicycle2.png,bird,bird
1555,deocder_1,bird4-cat3.png,airplane,bird
1556,deocder_1,bird4-clock1.png,bird,bird
1557,deocder_1,bird4-dog3.png,bird,bird
1558,deocder_1,bird5-airplane3.png,bird,bird
1559,deocder_1,bird5-bear3.png,bird,bird
1560,deocder_1,bird5-bicycle1.png,bird,bird
1561,deocder_1,bird5-bird1.png,knife,bird
1562,deocder_1,bird5-car2.png,bird,bird
1563,deocder_1,bird5-cat2.png,knife,bird
1564,deocder_1,bird5-chair1.png,boat,bird
1565,deocder_1,bird5-dog2.png,bird,bird
1566,deocder_1,bird5-keyboard2.png,bear,bird
1567,deocder_1,bird5-oven3.png,dog,bird
1568,deocder_1,bird5-truck2.png,bird,bird
1569,deocder_1,bird6-airplane2.png,airplane,bird
1570,deocder_1,bird6-boat2.png,airplane,bird
1571,deocder_1,bird6-bottle3.png,airplane,bird
1572,deocder_1,bird6-car3.png,knife,bird
1573,deocder_1,bird6-elephant2.png,knife,bird
1574,deocder_1,bird6-oven1.png,airplane,bird
1575,deocder_1,bird6-truck2.png,airplane,bird
1576,deocder_1,bird7-bird2.png,bird,bird
1577,deocder_1,bird7-boat1.png,dog,bird
1578,deocder_1,bird7-bottle1.png,elephant,bird
1579,deocder_1,bird7-car2.png,bird,bird
1580,deocder_1,bird7-cat3.png,dog,bird
1581,deocder_1,bird7-keyboard3.png,bird,bird
1582,deocder_1,bird7-knife2.png,car,bird
1583,deocder_1,bird7-oven3.png,chair,bird
1584,deocder_1,bird7-truck2.png,dog,bird
1585,deocder_1,bird8-boat3.png,bird,bird
1586,deocder_1,bird8-bottle1.png,bird,bird
1587,deocder_1,bird8-car2.png,bird,bird
1588,deocder_1,bird8-chair1.png,bird,bird
1589,deocder_1,bird8-clock1.png,bird,bird
1590,deocder_1,bird8-elephant1.png,knife,bird
1591,deocder_1,bird8-keyboard2.png,bear,bird
1592,deocder_1,bird8-knife2.png,bird,bird
1593,deocder_1,bird9-bear3.png,boat,bird
1594,deocder_1,bird9-bicycle3.png,bear,bird
1595,deocder_1,bird9-bottle3.png,bird,bird
1596,deocder_1,bird9-chair1.png,bird,bird
1597,deocder_1,bird9-dog2.png,boat,bird
1598,deocder_1,bird9-elephant2.png,bottle,bird
1599,deocder_1,bird9-keyboard1.png,bird,bird
1600,deocder_1,boat1-bear1.png,boat,boat
1601,deocder_1,boat1-bicycle2.png,keyboard,boat
1602,deocder_1,boat1-bird3.png,keyboard,boat
1603,deocder_1,boat1-car2.png,knife,boat
1604,deocder_1,boat1-chair3.png,keyboard,boat
1605,deocder_1,boat1-elephant3.png,knife,boat
1606,deocder_1,boat1-keyboard3.png,knife,boat
1607,deocder_1,boat1-oven1.png,knife,boat
1608,deocder_1,boat1-truck3.png,airplane,boat
1609,deocder_1,boat10-bear3.png,car,boat
1610,deocder_1,boat10-boat3.png,car,boat
1611,deocder_1,boat10-cat1.png,boat,boat
1612,deocder_1,boat10-oven1.png,car,boat
1613,deocder_1,boat10-truck1.png,car,boat
1614,deocder_1,boat2-airplane1.png,boat,boat
1615,deocder_1,boat2-bear3.png,boat,boat
1616,deocder_1,boat2-bird1.png,knife,boat
1617,deocder_1,boat2-bottle2.png,keyboard,boat
1618,deocder_1,boat2-keyboard1.png,knife,boat
1619,deocder_1,boat2-oven3.png,dog,boat
1620,deocder_1,boat3-airplane2.png,boat,boat
1621,deocder_1,boat3-bicycle2.png,truck,boat
1622,deocder_1,boat3-car3.png,boat,boat
1623,deocder_1,boat3-cat3.png,oven,boat
1624,deocder_1,boat3-chair3.png,truck,boat
1625,deocder_1,boat3-clock3.png,truck,boat
1626,deocder_1,boat3-dog3.png,cat,boat
1627,deocder_1,boat3-keyboard2.png,cat,boat
1628,deocder_1,boat4-bicycle3.png,cat,boat
1629,deocder_1,boat4-bird1.png,knife,boat
1630,deocder_1,boat4-boat3.png,knife,boat
1631,deocder_1,boat4-bottle2.png,boat,boat
1632,deocder_1,boat4-car3.png,knife,boat
1633,deocder_1,boat4-chair2.png,boat,boat
1634,deocder_1,boat4-dog2.png,boat,boat
1635,deocder_1,boat4-elephant2.png,knife,boat
1636,deocder_1,boat4-knife2.png,knife,boat
1637,deocder_1,boat5-airplane1.png,knife,boat
1638,deocder_1,boat5-bicycle3.png,bear,boat
1639,deocder_1,boat5-boat3.png,boat,boat
1640,deocder_1,boat5-car3.png,elephant,boat
1641,deocder_1,boat5-clock3.png,bottle,boat
1642,deocder_1,boat5-knife2.png,boat,boat
1643,deocder_1,boat6-airplane2.png,bird,boat
1644,deocder_1,boat6-bear1.png,bird,boat
1645,deocder_1,boat6-bicycle2.png,bird,boat
1646,deocder_1,boat6-bottle2.png,bird,boat
1647,deocder_1,boat6-car1.png,bird,boat
1648,deocder_1,boat6-cat1.png,bird,boat
1649,deocder_1,boat6-clock2.png,bird,boat
1650,deocder_1,boat6-dog1.png,dog,boat
1651,deocder_1,boat6-elephant2.png,knife,boat
1652,deocder_1,boat6-knife2.png,boat,boat
1653,deocder_1,boat6-truck3.png,bird,boat
