,unique_img,object_response,category
762,airplane5-dog3.png,knife,airplane
763,airplane3-oven1.png,clock,airplane
764,airplane4-dog2.png,knife,airplane
765,airplane6-knife1.png,clock,airplane
766,airplane10-oven2.png,chair,airplane
767,airplane3-clock1.png,clock,airplane
768,airplane8-truck3.png,chair,airplane
769,airplane7-bird3.png,clock,airplane
770,airplane7-airplane3.png,chair,airplane
771,airplane3-airplane2.png,clock,airplane
772,airplane8-oven2.png,chair,airplane
773,airplane7-boat2.png,clock,airplane
774,airplane4-airplane1.png,clock,airplane
775,airplane3-chair3.png,clock,airplane
776,airplane4-car1.png,chair,airplane
777,airplane10-knife3.png,chair,airplane
778,airplane5-bottle3.png,clock,airplane
779,airplane5-oven3.png,clock,airplane
780,airplane1-bicycle2.png,clock,airplane
781,airplane4-knife1.png,chair,airplane
782,airplane6-keyboard3.png,clock,airplane
783,airplane9-knife3.png,clock,airplane
784,airplane6-bottle2.png,clock,airplane
785,airplane9-car2.png,clock,airplane
786,airplane4-elephant1.png,knife,airplane
787,airplane7-truck1.png,chair,airplane
788,airplane3-car1.png,clock,airplane
789,airplane1-clock1.png,clock,airplane
790,airplane10-elephant1.png,knife,airplane
791,airplane6-bear3.png,clock,airplane
792,airplane9-airplane2.png,chair,airplane
793,airplane9-oven2.png,clock,airplane
794,airplane3-elephant1.png,clock,airplane
795,airplane1-chair2.png,clock,airplane
796,airplane2-dog1.png,clock,airplane
797,airplane3-dog1.png,clock,airplane
798,airplane4-cat3.png,knife,airplane
799,airplane9-clock1.png,clock,airplane
800,bicycle4-cat1.png,clock,bicycle
801,bicycle5-cat1.png,clock,bicycle
802,bicycle3-truck3.png,bottle,bicycle
803,bicycle9-bird3.png,knife,bicycle
804,bicycle8-clock3.png,bicycle,bicycle
805,bicycle2-dog1.png,clock,bicycle
806,bicycle8-chair2.png,chair,bicycle
807,bicycle2-bird3.png,clock,bicycle
808,bicycle2-car2.png,clock,bicycle
809,bicycle4-boat1.png,clock,bicycle
810,bicycle9-car1.png,clock,bicycle
811,bicycle9-bear1.png,knife,bicycle
812,bicycle5-chair2.png,clock,bicycle
813,bicycle4-airplane1.png,clock,bicycle
814,bicycle2-keyboard2.png,clock,bicycle
815,bicycle10-clock2.png,bicycle,bicycle
816,bicycle5-car3.png,clock,bicycle
817,bicycle4-car2.png,chair,bicycle
818,bicycle7-bicycle2.png,bicycle,bicycle
819,bicycle7-clock3.png,clock,bicycle
820,bicycle10-boat3.png,clock,bicycle
821,bicycle9-bottle1.png,clock,bicycle
822,bicycle1-oven1.png,clock,bicycle
823,bicycle1-truck1.png,chair,bicycle
824,bicycle8-bird2.png,clock,bicycle
825,bicycle2-knife2.png,clock,bicycle
826,bicycle9-cat3.png,knife,bicycle
827,bicycle8-bear2.png,clock,bicycle
828,bicycle5-dog2.png,clock,bicycle
829,bicycle9-airplane2.png,clock,bicycle
830,bicycle5-bear1.png,clock,bicycle
831,bicycle5-bottle3.png,clock,bicycle
832,bicycle7-knife2.png,clock,bicycle
833,bicycle6-bicycle3.png,clock,bicycle
834,bicycle1-bicycle3.png,knife,bicycle
835,bicycle10-dog3.png,clock,bicycle
836,bicycle3-bird1.png,clock,bicycle
837,bicycle4-truck3.png,chair,bicycle
838,bicycle7-elephant2.png,clock,bicycle
839,bicycle5-keyboard3.png,clock,bicycle
840,bicycle8-boat1.png,clock,bicycle
841,bicycle3-elephant2.png,clock,bicycle
842,bicycle7-oven1.png,clock,bicycle
843,bicycle2-bottle1.png,clock,bicycle
844,bicycle4-knife3.png,clock,bicycle
845,bicycle4-bicycle3.png,knife,bicycle
846,bicycle4-chair2.png,clock,bicycle
847,bicycle9-chair1.png,bottle,bicycle
848,bicycle1-clock3.png,bicycle,bicycle
849,bicycle4-keyboard3.png,clock,bicycle
850,bicycle10-elephant2.png,clock,bicycle
851,bicycle9-knife3.png,bottle,bicycle
852,bicycle7-truck3.png,bottle,bicycle
853,bicycle1-elephant2.png,knife,bicycle
854,bicycle4-clock3.png,clock,bicycle
855,bicycle4-oven3.png,clock,bicycle
856,bicycle6-boat2.png,clock,bicycle
857,bicycle1-chair1.png,chair,bicycle
858,bicycle1-dog3.png,clock,bicycle
859,bicycle7-cat1.png,cat,bicycle
860,bicycle6-cat1.png,clock,bicycle
861,bicycle5-elephant1.png,knife,bicycle
862,bicycle2-bicycle1.png,bicycle,bicycle
863,bicycle1-knife3.png,clock,bicycle
864,bicycle3-keyboard1.png,clock,bicycle
865,bicycle3-oven3.png,clock,bicycle
866,bicycle1-airplane2.png,clock,bicycle
867,bicycle1-bear1.png,elephant,bicycle
868,bicycle4-bottle1.png,clock,bicycle
869,bicycle1-boat3.png,clock,bicycle
870,bicycle6-dog2.png,clock,bicycle
871,bicycle9-keyboard3.png,clock,bicycle
872,bicycle8-truck1.png,bicycle,bicycle
873,bicycle1-bottle3.png,bicycle,bicycle
874,bicycle5-oven3.png,clock,bicycle
875,bicycle1-bird1.png,clock,bicycle
876,bicycle6-car2.png,clock,bicycle
877,bicycle6-airplane2.png,clock,bicycle
878,bicycle7-bear2.png,clock,bicycle
879,bicycle10-airplane2.png,clock,bicycle
880,bottle7-elephant2.png,clock,bottle
881,bottle5-keyboard2.png,clock,bottle
882,bottle7-oven2.png,bottle,bottle
883,bottle1-keyboard3.png,clock,bottle
884,bottle5-boat1.png,bottle,bottle
885,bottle1-clock1.png,clock,bottle
886,bottle1-car1.png,clock,bottle
887,bottle3-bird1.png,clock,bottle
888,bottle10-dog1.png,chair,bottle
889,bottle7-truck2.png,chair,bottle
890,bottle5-bird3.png,knife,bottle
891,bottle1-chair2.png,bottle,bottle
892,bottle9-bottle1.png,clock,bottle
893,bottle8-bird1.png,clock,bottle
894,bottle1-dog2.png,knife,bottle
895,bottle7-cat2.png,knife,bottle
896,bottle10-clock2.png,clock,bottle
897,bottle3-boat3.png,clock,bottle
898,bottle10-car1.png,clock,bottle
899,bottle3-bear2.png,clock,bottle
900,bottle6-oven3.png,clock,bottle
901,bottle6-dog3.png,knife,bottle
902,bottle8-keyboard3.png,clock,bottle
903,bottle4-airplane1.png,clock,bottle
904,bottle6-knife3.png,clock,bottle
905,bottle5-truck1.png,bottle,bottle
906,bottle3-bottle3.png,clock,bottle
907,bottle1-cat3.png,knife,bottle
908,bottle6-chair2.png,clock,bottle
909,bottle6-bottle3.png,clock,bottle
910,bottle3-chair3.png,clock,bottle
911,bottle6-bicycle3.png,knife,bottle
912,bottle7-airplane3.png,clock,bottle
913,bottle3-airplane2.png,bottle,bottle
914,bottle3-knife3.png,knife,bottle
915,bottle9-elephant2.png,chair,bottle
916,bottle5-clock3.png,clock,bottle
917,bottle1-bird3.png,clock,bottle
918,bottle3-bicycle3.png,knife,bottle
919,bottle5-oven2.png,clock,bottle
920,bottle8-bottle3.png,clock,bottle
921,bottle8-dog2.png,clock,bottle
922,bottle7-bear1.png,clock,bottle
923,bottle5-cat1.png,knife,bottle
924,bottle8-elephant3.png,clock,bottle
925,bottle7-boat3.png,clock,bottle
926,bottle6-airplane1.png,clock,bottle
927,bottle4-bicycle1.png,clock,bottle
928,bottle8-knife1.png,clock,bottle
929,bottle1-bear1.png,knife,bottle
930,bottle5-chair1.png,clock,bottle
931,bottle5-airplane1.png,clock,bottle
932,bottle9-car3.png,clock,bottle
933,bottle2-car2.png,clock,bottle
934,bottle5-knife1.png,clock,bottle
935,bottle9-keyboard1.png,clock,bottle
936,bottle2-chair3.png,clock,bottle
937,bottle4-oven2.png,clock,bottle
938,bottle5-elephant1.png,knife,bottle
939,bottle8-bicycle1.png,knife,bottle
940,bottle7-keyboard2.png,bottle,bottle
941,bottle10-bear2.png,clock,bottle
942,bottle2-knife3.png,knife,bottle
943,bottle7-clock1.png,clock,bottle
944,bottle10-boat3.png,clock,bottle
945,bottle9-oven2.png,clock,bottle
946,bottle6-bear2.png,clock,bottle
947,bottle4-car3.png,clock,bottle
948,bottle6-boat3.png,clock,bottle
949,bottle2-clock1.png,clock,bottle
950,bottle9-bicycle1.png,clock,bottle
951,bottle2-bottle3.png,clock,bottle
952,bottle4-truck1.png,bottle,bottle
953,bottle3-cat3.png,clock,bottle
954,bottle10-truck3.png,bottle,bottle
955,bottle2-elephant1.png,clock,bottle
956,bottle6-bird1.png,clock,bottle
957,bottle9-cat2.png,clock,bottle
958,bottle4-dog2.png,clock,bottle
959,bottle9-truck1.png,clock,bottle
960,keyboard5-knife2.png,clock,keyboard
961,keyboard7-bottle1.png,clock,keyboard
962,keyboard8-chair2.png,chair,keyboard
963,keyboard10-airplane3.png,knife,keyboard
964,keyboard1-dog3.png,clock,keyboard
965,keyboard3-bicycle2.png,knife,keyboard
966,keyboard5-bicycle1.png,clock,keyboard
967,keyboard5-keyboard1.png,knife,keyboard
968,keyboard9-airplane3.png,clock,keyboard
969,keyboard4-oven2.png,clock,keyboard
970,keyboard2-bottle1.png,clock,keyboard
971,keyboard10-truck1.png,chair,keyboard
972,keyboard6-bear2.png,clock,keyboard
973,keyboard1-car3.png,chair,keyboard
974,keyboard6-boat2.png,chair,keyboard
975,keyboard2-bicycle3.png,knife,keyboard
976,keyboard3-elephant2.png,knife,keyboard
977,keyboard9-truck3.png,chair,keyboard
978,keyboard2-clock1.png,clock,keyboard
979,keyboard9-elephant2.png,knife,keyboard
980,keyboard6-car2.png,chair,keyboard
981,keyboard4-truck3.png,chair,keyboard
982,keyboard7-chair3.png,clock,keyboard
983,keyboard1-bear2.png,clock,keyboard
984,keyboard7-car3.png,knife,keyboard
985,keyboard7-knife1.png,clock,keyboard
986,keyboard9-bicycle2.png,clock,keyboard
987,keyboard1-bird2.png,clock,keyboard
988,keyboard5-oven2.png,clock,keyboard
989,keyboard8-oven1.png,keyboard,keyboard
990,keyboard7-dog1.png,bear,keyboard
991,keyboard7-clock3.png,knife,keyboard
992,keyboard2-knife1.png,clock,keyboard
993,keyboard4-bottle2.png,clock,keyboard
994,keyboard7-bear2.png,knife,keyboard
995,keyboard6-dog2.png,knife,keyboard
996,keyboard10-boat2.png,boat,keyboard
997,keyboard8-keyboard2.png,clock,keyboard
998,keyboard7-boat2.png,clock,keyboard
999,keyboard1-chair2.png,clock,keyboard
1000,keyboard9-bird1.png,clock,keyboard
1001,keyboard1-airplane2.png,clock,keyboard
1002,keyboard5-airplane3.png,keyboard,keyboard
1003,keyboard3-car2.png,chair,keyboard
1004,keyboard4-clock2.png,knife,keyboard
1005,keyboard4-bird1.png,clock,keyboard
1006,keyboard9-keyboard2.png,knife,keyboard
1007,keyboard4-knife2.png,clock,keyboard
1008,keyboard9-boat2.png,boat,keyboard
1009,keyboard9-chair2.png,chair,keyboard
1010,keyboard5-cat1.png,knife,keyboard
1011,keyboard1-clock1.png,clock,keyboard
1012,keyboard6-bottle2.png,chair,keyboard
1013,keyboard9-bear2.png,bear,keyboard
1014,keyboard8-dog3.png,clock,keyboard
1015,keyboard7-truck2.png,truck,keyboard
1016,keyboard4-cat2.png,knife,keyboard
1017,keyboard10-keyboard1.png,knife,keyboard
1018,keyboard5-bottle1.png,clock,keyboard
1019,keyboard2-elephant1.png,knife,keyboard
1020,keyboard5-dog3.png,clock,keyboard
1021,keyboard3-cat1.png,knife,keyboard
1022,keyboard6-elephant1.png,knife,keyboard
1023,keyboard8-airplane2.png,chair,keyboard
1024,keyboard5-bird3.png,keyboard,keyboard
1025,keyboard3-boat1.png,bottle,keyboard
1026,keyboard8-cat3.png,knife,keyboard
1027,keyboard9-cat1.png,oven,keyboard
1028,keyboard10-car1.png,clock,keyboard
1029,keyboard4-keyboard2.png,knife,keyboard
1030,keyboard7-oven2.png,clock,keyboard
1031,keyboard3-bird3.png,knife,keyboard
1032,keyboard8-truck3.png,chair,keyboard
1033,keyboard6-knife2.png,clock,keyboard
1034,keyboard10-oven3.png,clock,keyboard
1035,keyboard6-chair1.png,chair,keyboard
1036,keyboard6-bicycle1.png,chair,keyboard
1037,keyboard1-elephant3.png,clock,keyboard
1038,keyboard5-bear3.png,bear,keyboard
1039,keyboard3-clock3.png,chair,keyboard
1040,clock7-bicycle1.png,clock,clock
1041,clock4-oven1.png,clock,clock
1042,clock3-dog2.png,clock,clock
1043,clock6-clock2.png,clock,clock
1044,clock6-bottle1.png,clock,clock
1045,clock2-dog1.png,clock,clock
1046,clock3-car2.png,clock,clock
1047,clock6-chair3.png,clock,clock
1048,clock4-airplane1.png,clock,clock
1049,clock6-bicycle1.png,clock,clock
1050,clock10-oven2.png,bottle,clock
1051,clock6-bird3.png,clock,clock
1052,clock8-keyboard1.png,clock,clock
1053,clock8-truck2.png,clock,clock
1054,clock6-knife2.png,clock,clock
1055,clock4-car2.png,clock,clock
1056,clock8-oven3.png,clock,clock
1057,clock7-boat3.png,clock,clock
1058,clock7-bear2.png,clock,clock
1059,clock5-oven1.png,clock,clock
1060,clock10-clock3.png,clock,clock
1061,clock4-elephant2.png,clock,clock
1062,clock3-cat1.png,clock,clock
1063,clock4-knife1.png,clock,clock
1064,clock9-airplane1.png,clock,clock
1065,clock1-clock2.png,clock,clock
1066,clock1-boat3.png,clock,clock
1067,clock3-elephant3.png,clock,clock
1068,clock7-truck3.png,clock,clock
1069,clock4-chair1.png,clock,clock
1070,clock10-airplane1.png,clock,clock
1071,clock5-keyboard1.png,clock,clock
1072,clock9-cat1.png,clock,clock
1073,clock8-cat1.png,clock,clock
1074,clock9-chair3.png,clock,clock
1075,clock10-knife3.png,clock,clock
1076,clock1-bear1.png,clock,clock
1077,clock6-oven1.png,clock,clock
1078,clock10-bottle1.png,clock,clock
1079,clock1-car1.png,clock,clock
1080,clock2-bottle3.png,clock,clock
1081,clock4-boat3.png,clock,clock
1082,clock2-clock3.png,clock,clock
1083,clock2-elephant2.png,clock,clock
1084,clock10-truck2.png,bottle,clock
1085,clock10-bird3.png,knife,clock
1086,clock8-airplane2.png,clock,clock
1087,clock2-bear2.png,clock,clock
1088,clock7-cat2.png,clock,clock
1089,clock9-bird2.png,clock,clock
1090,clock10-boat2.png,clock,clock
1091,clock5-elephant2.png,elephant,clock
1092,clock1-truck3.png,clock,clock
1093,clock10-cat1.png,clock,clock
1094,clock7-keyboard2.png,clock,clock
1095,clock4-bird3.png,clock,clock
1096,clock3-keyboard3.png,clock,clock
1097,clock1-elephant2.png,clock,clock
1098,clock7-bottle2.png,clock,clock
1099,clock2-knife1.png,clock,clock
1100,clock1-dog2.png,clock,clock
1101,clock8-boat1.png,clock,clock
1102,clock5-airplane1.png,clock,clock
1103,clock9-keyboard2.png,bottle,clock
1104,clock6-truck3.png,bottle,clock
1105,clock3-bird1.png,clock,clock
1106,clock5-chair3.png,clock,clock
1107,clock4-bottle3.png,clock,clock
1108,clock8-chair2.png,clock,clock
1109,clock8-knife1.png,clock,clock
1110,clock10-dog3.png,clock,clock
1111,clock3-bicycle2.png,clock,clock
1112,clock7-dog2.png,clock,clock
1113,clock8-bear2.png,clock,clock
1114,clock2-bicycle1.png,clock,clock
1115,clock7-car1.png,clock,clock
1116,clock5-bicycle1.png,clock,clock
1117,clock3-bear3.png,clock,clock
1118,clock6-car2.png,clock,clock
1119,clock5-clock2.png,clock,clock
1120,knife9-airplane2.png,clock,knife
1121,knife10-chair1.png,chair,knife
1122,knife7-chair2.png,clock,knife
1123,knife5-keyboard3.png,clock,knife
1124,knife7-elephant2.png,knife,knife
1125,knife7-car2.png,clock,knife
1126,knife10-knife1.png,bottle,knife
1127,knife6-bird1.png,clock,knife
1128,knife1-keyboard3.png,clock,knife
1129,knife9-bottle2.png,clock,knife
1130,knife6-bicycle1.png,clock,knife
1131,knife10-keyboard3.png,clock,knife
1132,knife10-bear3.png,knife,knife
1133,knife4-oven2.png,clock,knife
1134,knife6-boat3.png,clock,knife
1135,knife1-truck2.png,car,knife
1136,knife6-dog2.png,clock,knife
1137,knife7-bird3.png,knife,knife
1138,knife1-dog1.png,clock,knife
1139,knife4-airplane3.png,clock,knife
1140,knife6-truck1.png,chair,knife
1141,knife5-knife3.png,bottle,knife
1142,knife9-elephant2.png,knife,knife
1143,knife1-bird2.png,knife,knife
1144,knife5-clock1.png,clock,knife
1145,knife5-oven2.png,clock,knife
1146,knife7-boat3.png,bottle,knife
1147,knife7-airplane3.png,clock,knife
1148,knife1-car3.png,clock,knife
1149,knife6-bottle3.png,clock,knife
1150,knife3-cat1.png,knife,knife
1151,knife9-bird1.png,clock,knife
1152,knife8-cat2.png,clock,knife
1153,knife6-airplane1.png,clock,knife
1154,knife6-clock2.png,clock,knife
1155,knife2-bear2.png,clock,knife
1156,knife3-knife1.png,clock,knife
1157,knife8-bicycle1.png,clock,knife
1158,knife8-bottle3.png,clock,knife
1159,knife5-dog1.png,knife,knife
1160,knife2-cat3.png,clock,knife
1161,knife4-boat1.png,clock,knife
1162,knife4-car2.png,clock,knife
1163,knife9-bear3.png,clock,knife
1164,knife3-clock2.png,clock,knife
1165,knife5-truck3.png,bottle,knife
1166,knife6-chair3.png,bottle,knife
1167,knife6-oven3.png,clock,knife
1168,knife4-bear1.png,knife,knife
1169,knife6-knife1.png,clock,knife
1170,knife9-boat1.png,clock,knife
1171,knife8-truck3.png,clock,knife
1172,knife1-airplane1.png,clock,knife
1173,knife9-bicycle1.png,knife,knife
1174,knife2-bird1.png,clock,knife
1175,knife10-oven3.png,clock,knife
1176,knife7-bottle3.png,clock,knife
1177,knife3-keyboard3.png,clock,knife
1178,knife1-chair1.png,clock,knife
1179,knife2-car3.png,knife,knife
1180,knife4-clock3.png,clock,knife
1181,knife3-bear2.png,clock,knife
1182,knife1-elephant1.png,clock,knife
1183,knife8-car2.png,chair,knife
1184,knife2-truck2.png,truck,knife
1185,knife1-oven1.png,clock,knife
1186,knife4-keyboard1.png,clock,knife
1187,knife9-chair1.png,clock,knife
1188,knife1-clock2.png,clock,knife
1189,knife5-cat2.png,knife,knife
1190,knife4-cat2.png,clock,knife
1191,knife4-knife2.png,clock,knife
1192,knife5-bicycle2.png,knife,knife
1193,knife2-elephant2.png,knife,knife
1194,knife8-boat1.png,clock,knife
1195,knife2-bicycle3.png,knife,knife
1196,knife10-dog1.png,knife,knife
1197,knife2-bottle2.png,clock,knife
1198,knife2-dog1.png,clock,knife
1199,knife10-elephant3.png,knife,knife
1200,elephant9-chair2.png,knife,elephant
1201,elephant2-keyboard3.png,clock,elephant
1202,elephant9-bicycle2.png,clock,elephant
1203,elephant7-car3.png,knife,elephant
1204,elephant6-car3.png,knife,elephant
1205,elephant6-bird1.png,clock,elephant
1206,elephant10-knife3.png,knife,elephant
1207,elephant5-bottle2.png,clock,elephant
1208,elephant4-chair3.png,chair,elephant
1209,elephant4-clock3.png,cat,elephant
1210,elephant2-truck2.png,clock,elephant
1211,elephant6-dog2.png,knife,elephant
1212,elephant8-bicycle3.png,chair,elephant
1213,elephant9-airplane2.png,clock,elephant
1214,elephant1-keyboard3.png,clock,elephant
1215,elephant9-clock3.png,elephant,elephant
1216,elephant1-chair1.png,chair,elephant
1217,elephant7-dog1.png,cat,elephant
1218,elephant4-oven1.png,knife,elephant
1219,elephant10-keyboard1.png,clock,elephant
1220,elephant9-elephant3.png,elephant,elephant
1221,elephant7-cat1.png,knife,elephant
1222,elephant8-truck3.png,chair,elephant
1223,elephant5-truck1.png,chair,elephant
1224,elephant6-knife2.png,clock,elephant
1225,elephant1-dog2.png,knife,elephant
1226,elephant3-oven1.png,bottle,elephant
1227,elephant6-cat2.png,clock,elephant
1228,elephant7-airplane3.png,elephant,elephant
1229,elephant5-bicycle3.png,knife,elephant
1230,elephant1-boat2.png,chair,elephant
1231,elephant1-bear2.png,elephant,elephant
1232,elephant7-bird1.png,clock,elephant
1233,elephant6-bottle2.png,clock,elephant
1234,elephant3-knife1.png,clock,elephant
1235,elephant1-car3.png,clock,elephant
1236,elephant4-bicycle2.png,clock,elephant
1237,elephant8-oven3.png,chair,elephant
1238,elephant7-bear3.png,elephant,elephant
1239,elephant3-chair1.png,bottle,elephant
1240,elephant1-bottle1.png,chair,elephant
1241,elephant3-cat2.png,clock,elephant
1242,elephant8-cat1.png,cat,elephant
1243,elephant6-bicycle1.png,clock,elephant
1244,elephant2-boat1.png,clock,elephant
1245,elephant1-airplane2.png,chair,elephant
1246,elephant2-cat1.png,knife,elephant
1247,elephant4-bird1.png,cat,elephant
1248,elephant3-truck1.png,knife,elephant
1249,elephant2-bear3.png,elephant,elephant
1250,elephant8-clock2.png,cat,elephant
1251,elephant5-car1.png,chair,elephant
1252,elephant9-boat3.png,elephant,elephant
1253,elephant8-elephant1.png,knife,elephant
1254,elephant6-oven1.png,clock,elephant
1255,elephant2-airplane3.png,bottle,elephant
1256,elephant8-knife2.png,clock,elephant
1257,elephant2-bird1.png,clock,elephant
1258,elephant6-truck3.png,elephant,elephant
1259,elephant5-chair3.png,bottle,elephant
1260,elephant4-boat3.png,elephant,elephant
1261,elephant4-car3.png,clock,elephant
1262,elephant10-bear1.png,clock,elephant
1263,elephant7-clock2.png,truck,elephant
1264,elephant1-oven2.png,oven,elephant
1265,elephant8-airplane3.png,chair,elephant
1266,elephant7-bottle3.png,clock,elephant
1267,elephant2-elephant3.png,clock,elephant
1268,elephant8-bird2.png,cat,elephant
1269,elephant7-keyboard3.png,clock,elephant
1270,elephant2-bottle3.png,clock,elephant
1271,elephant8-boat2.png,chair,elephant
1272,elephant3-keyboard2.png,knife,elephant
1273,elephant9-dog3.png,dog,elephant
1274,elephant2-clock1.png,clock,elephant
1275,elephant7-knife2.png,clock,elephant
1276,elephant10-elephant1.png,elephant,elephant
1277,elephant5-elephant1.png,knife,elephant
1278,elephant5-bear2.png,elephant,elephant
1279,elephant8-dog1.png,cat,elephant
