,subj,unique_img,object_response,category
2967,deocder_2,bottle1-keyboard3.png,bottle,bottle
2968,deocder_2,bottle10-bear2.png,elephant,bottle
2969,deocder_2,bottle10-boat3.png,bottle,bottle
2970,deocder_2,bottle10-car1.png,bottle,bottle
2971,deocder_2,bottle10-clock2.png,bottle,bottle
2972,deocder_2,bottle10-dog1.png,bottle,bottle
2973,deocder_2,bottle10-truck3.png,bottle,bottle
2974,deocder_2,bottle2-bottle3.png,bottle,bottle
2975,deocder_2,bottle2-car2.png,boat,bottle
2976,deocder_2,bottle2-chair3.png,bottle,bottle
2977,deocder_2,bottle2-clock1.png,bottle,bottle
2978,deocder_2,bottle2-elephant1.png,bottle,bottle
2979,deocder_2,bottle2-knife3.png,bottle,bottle
2980,deocder_2,bottle3-airplane2.png,bottle,bottle
2981,deocder_2,bottle3-bear2.png,elephant,bottle
2982,deocder_2,bottle3-bicycle3.png,bottle,bottle
2983,deocder_2,bottle3-bird1.png,bird,bottle
2984,deocder_2,bottle3-boat3.png,bottle,bottle
2985,deocder_2,bottle3-bottle3.png,bottle,bottle
2986,deocder_2,bottle3-cat3.png,bottle,bottle
2987,deocder_2,bottle3-chair3.png,bottle,bottle
2988,deocder_2,bottle3-knife3.png,bottle,bottle
2989,deocder_2,bottle4-airplane1.png,bottle,bottle
2990,deocder_2,bottle4-bicycle1.png,bird,bottle
2991,deocder_2,bottle4-car3.png,bottle,bottle
2992,deocder_2,bottle4-dog2.png,bottle,bottle
2993,deocder_2,bottle4-oven2.png,bottle,bottle
2994,deocder_2,bottle4-truck1.png,bottle,bottle
2995,deocder_2,bottle5-airplane1.png,bottle,bottle
2996,deocder_2,bottle5-bird3.png,bottle,bottle
2997,deocder_2,bottle5-boat1.png,bottle,bottle
2998,deocder_2,bottle5-cat1.png,bottle,bottle
2999,deocder_2,bottle5-chair1.png,bottle,bottle
3000,deocder_2,bottle5-clock3.png,bottle,bottle
3001,deocder_2,bottle5-elephant1.png,bird,bottle
3002,deocder_2,bottle5-keyboard2.png,bottle,bottle
3003,deocder_2,bottle5-knife1.png,bottle,bottle
3004,deocder_2,bottle5-oven2.png,bottle,bottle
3005,deocder_2,bottle5-truck1.png,bottle,bottle
3006,deocder_2,bottle6-airplane1.png,bottle,bottle
3007,deocder_2,bottle6-bear2.png,bear,bottle
3008,deocder_2,bottle6-bicycle3.png,bottle,bottle
3009,deocder_2,bottle6-bird1.png,bottle,bottle
3010,deocder_2,bottle6-boat3.png,bottle,bottle
3011,deocder_2,bottle6-bottle3.png,bottle,bottle
3012,deocder_2,bottle6-chair2.png,bottle,bottle
3013,deocder_2,bottle6-dog3.png,elephant,bottle
3014,deocder_2,bottle6-knife3.png,bicycle,bottle
3015,deocder_2,bottle6-oven3.png,bottle,bottle
3016,deocder_2,bottle7-airplane3.png,boat,bottle
3017,deocder_2,bottle7-bear1.png,bottle,bottle
3018,deocder_2,bottle7-boat3.png,bottle,bottle
3019,deocder_2,bottle7-cat2.png,chair,bottle
3020,deocder_2,bottle7-clock1.png,bird,bottle
3021,deocder_2,bottle7-elephant2.png,knife,bottle
3022,deocder_2,bottle7-keyboard2.png,bird,bottle
3023,deocder_2,bottle7-oven2.png,bottle,bottle
3024,deocder_2,bottle7-truck2.png,boat,bottle
3025,deocder_2,bottle8-bicycle1.png,dog,bottle
3026,deocder_2,bottle8-bird1.png,bottle,bottle
3027,deocder_2,bottle8-bottle3.png,bottle,bottle
3028,deocder_2,bottle8-dog2.png,bottle,bottle
3029,deocder_2,bottle8-elephant3.png,bottle,bottle
3030,deocder_2,bottle8-keyboard3.png,bottle,bottle
3031,deocder_2,bottle8-knife1.png,bottle,bottle
3032,deocder_2,bottle9-bicycle1.png,bottle,bottle
3033,deocder_2,bottle9-bottle1.png,bottle,bottle
3034,deocder_2,bottle9-car3.png,bottle,bottle
3035,deocder_2,bottle9-cat2.png,bottle,bottle
3036,deocder_2,bottle9-elephant2.png,elephant,bottle
3037,deocder_2,bottle9-keyboard1.png,bottle,bottle
3038,deocder_2,bottle9-oven2.png,bottle,bottle
3039,deocder_2,bottle9-truck1.png,bottle,bottle
3040,deocder_2,car1-airplane1.png,oven,car
3041,deocder_2,car1-car2.png,keyboard,car
3042,deocder_2,car1-chair3.png,truck,car
3043,deocder_2,car1-clock2.png,boat,car
3044,deocder_2,car1-dog2.png,boat,car
3045,deocder_2,car1-keyboard2.png,dog,car
3046,deocder_2,car1-oven3.png,oven,car
3047,deocder_2,car10-bicycle2.png,truck,car
3048,deocder_2,car10-bottle3.png,bottle,car
3049,deocder_2,car10-car1.png,keyboard,car
3050,deocder_2,car10-chair1.png,airplane,car
3051,deocder_2,car10-dog1.png,truck,car
3052,deocder_2,car10-elephant2.png,keyboard,car
3053,deocder_2,car10-keyboard2.png,knife,car
3054,deocder_2,car2-bird3.png,car,car
3055,deocder_2,car2-car3.png,car,car
3056,deocder_2,car2-cat3.png,oven,car
3057,deocder_2,car2-chair1.png,car,car
3058,deocder_2,car2-knife3.png,dog,car
3059,deocder_2,car3-airplane3.png,car,car
3060,deocder_2,car3-bird2.png,car,car
3061,deocder_2,car3-boat1.png,car,car
3062,deocder_2,car3-bottle3.png,keyboard,car
3063,deocder_2,car3-dog2.png,bottle,car
3064,deocder_2,car3-elephant3.png,keyboard,car
3065,deocder_2,car3-oven3.png,chair,car
3066,deocder_2,car3-truck1.png,car,car
3067,deocder_2,car4-bear3.png,bear,car
3068,deocder_2,car4-bicycle3.png,keyboard,car
3069,deocder_2,car4-bird1.png,bird,car
3070,deocder_2,car4-boat1.png,boat,car
3071,deocder_2,car4-bottle1.png,boat,car
3072,deocder_2,car4-car2.png,boat,car
3073,deocder_2,car4-cat3.png,oven,car
3074,deocder_2,car4-clock1.png,boat,car
3075,deocder_2,car4-elephant3.png,bicycle,car
3076,deocder_2,car4-oven2.png,car,car
3077,deocder_2,car5-airplane3.png,car,car
3078,deocder_2,car5-bear3.png,bear,car
3079,deocder_2,car5-bottle1.png,keyboard,car
3080,deocder_2,car5-cat1.png,elephant,car
3081,deocder_2,car5-keyboard3.png,clock,car
3082,deocder_2,car5-knife2.png,car,car
3083,deocder_2,car5-oven2.png,oven,car
3084,deocder_2,car5-truck3.png,truck,car
3085,deocder_2,car6-bear1.png,clock,car
3086,deocder_2,car6-bicycle3.png,bottle,car
3087,deocder_2,car6-boat1.png,bicycle,car
3088,deocder_2,car6-bottle1.png,bicycle,car
3089,deocder_2,car6-chair3.png,car,car
3090,deocder_2,car6-elephant3.png,elephant,car
3091,deocder_2,car6-knife1.png,car,car
3092,deocder_2,car6-truck3.png,car,car
3093,deocder_2,car7-airplane2.png,airplane,car
3094,deocder_2,car7-bear1.png,cat,car
3095,deocder_2,car7-bird3.png,boat,car
3096,deocder_2,car7-boat3.png,car,car
3097,deocder_2,car7-car1.png,keyboard,car
3098,deocder_2,car7-clock1.png,car,car
3099,deocder_2,car7-dog3.png,dog,car
3100,deocder_2,car7-elephant3.png,elephant,car
3101,deocder_2,car7-keyboard3.png,car,car
3102,deocder_2,car7-oven2.png,chair,car
3103,deocder_2,car8-airplane3.png,car,car
3104,deocder_2,car8-bear1.png,keyboard,car
3105,deocder_2,car8-bicycle2.png,truck,car
3106,deocder_2,car8-boat3.png,car,car
3107,deocder_2,car8-cat1.png,car,car
3108,deocder_2,car8-chair1.png,car,car
3109,deocder_2,car8-clock2.png,car,car
3110,deocder_2,car8-dog1.png,car,car
3111,deocder_2,car8-knife2.png,knife,car
3112,deocder_2,car8-truck3.png,car,car
3113,deocder_2,car9-bicycle2.png,car,car
3114,deocder_2,car9-bird1.png,boat,car
3115,deocder_2,car9-cat1.png,car,car
3116,deocder_2,car9-clock2.png,truck,car
3117,deocder_2,car9-keyboard2.png,car,car
3118,deocder_2,car9-knife1.png,car,car
3119,deocder_2,car9-truck3.png,car,car
3120,deocder_2,cat1-airplane1.png,cat,cat
3121,deocder_2,cat1-bird1.png,elephant,cat
3122,deocder_2,cat1-boat1.png,cat,cat
3123,deocder_2,cat1-car2.png,boat,cat
3124,deocder_2,cat1-cat3.png,cat,cat
3125,deocder_2,cat1-chair2.png,chair,cat
3126,deocder_2,cat1-dog1.png,cat,cat
3127,deocder_2,cat1-keyboard3.png,dog,cat
3128,deocder_2,cat1-oven1.png,chair,cat
3129,deocder_2,cat10-airplane3.png,cat,cat
3130,deocder_2,cat10-bear1.png,bear,cat
3131,deocder_2,cat10-bicycle1.png,bird,cat
3132,deocder_2,cat10-bird2.png,bird,cat
3133,deocder_2,cat10-bottle1.png,keyboard,cat
3134,deocder_2,cat10-clock1.png,cat,cat
3135,deocder_2,cat10-elephant3.png,keyboard,cat
3136,deocder_2,cat10-keyboard1.png,bird,cat
3137,deocder_2,cat10-oven2.png,car,cat
3138,deocder_2,cat2-boat2.png,airplane,cat
3139,deocder_2,cat2-bottle3.png,bicycle,cat
3140,deocder_2,cat2-car3.png,elephant,cat
3141,deocder_2,cat2-cat1.png,cat,cat
3142,deocder_2,cat2-elephant1.png,knife,cat
3143,deocder_2,cat2-knife3.png,dog,cat
3144,deocder_2,cat2-truck3.png,dog,cat
3145,deocder_2,cat3-bear2.png,bear,cat
3146,deocder_2,cat3-bicycle1.png,bear,cat
3147,deocder_2,cat3-cat1.png,cat,cat
3148,deocder_2,cat3-elephant2.png,elephant,cat
3149,deocder_2,cat3-oven2.png,oven,cat
3150,deocder_2,cat3-truck3.png,car,cat
3151,deocder_2,cat4-airplane1.png,clock,cat
3152,deocder_2,cat4-bird2.png,cat,cat
3153,deocder_2,cat4-car2.png,dog,cat
3154,deocder_2,cat4-cat3.png,bottle,cat
3155,deocder_2,cat4-chair2.png,dog,cat
3156,deocder_2,cat4-clock2.png,boat,cat
3157,deocder_2,cat4-dog3.png,cat,cat
3158,deocder_2,cat4-keyboard2.png,car,cat
3159,deocder_2,cat4-knife1.png,dog,cat
3160,deocder_2,cat4-oven1.png,chair,cat
3161,deocder_2,cat4-truck3.png,dog,cat
3162,deocder_2,cat5-airplane2.png,boat,cat
3163,deocder_2,cat5-bear2.png,elephant,cat
3164,deocder_2,cat5-bicycle3.png,cat,cat
3165,deocder_2,cat5-boat1.png,cat,cat
3166,deocder_2,cat5-bottle1.png,keyboard,cat
3167,deocder_2,cat5-car2.png,bird,cat
3168,deocder_2,cat5-chair3.png,elephant,cat
3169,deocder_2,cat5-dog3.png,dog,cat
3170,deocder_2,cat5-elephant2.png,knife,cat
3171,deocder_2,cat5-keyboard3.png,bicycle,cat
3172,deocder_2,cat5-knife2.png,keyboard,cat
3173,deocder_2,cat6-bear1.png,bear,cat
3174,deocder_2,cat6-chair3.png,knife,cat
3175,deocder_2,cat6-clock3.png,cat,cat
3176,deocder_2,cat6-keyboard3.png,car,cat
3177,deocder_2,cat6-oven1.png,chair,cat
3178,deocder_2,cat7-airplane2.png,bird,cat
3179,deocder_2,cat7-boat3.png,keyboard,cat
3180,deocder_2,cat7-bottle1.png,keyboard,cat
3181,deocder_2,cat7-clock3.png,cat,cat
3182,deocder_2,cat7-dog3.png,cat,cat
3183,deocder_2,cat7-elephant1.png,knife,cat
3184,deocder_2,cat7-knife2.png,knife,cat
3185,deocder_2,cat7-truck2.png,chair,cat
3186,deocder_2,cat8-bear1.png,bottle,cat
3187,deocder_2,cat8-bicycle3.png,bottle,cat
3188,deocder_2,cat8-bird2.png,cat,cat
3189,deocder_2,cat8-car2.png,bear,cat
3190,deocder_2,cat9-bicycle1.png,knife,cat
3191,deocder_2,cat9-bird3.png,airplane,cat
3192,deocder_2,cat9-boat2.png,boat,cat
3193,deocder_2,cat9-bottle2.png,keyboard,cat
3194,deocder_2,cat9-cat3.png,keyboard,cat
3195,deocder_2,cat9-chair2.png,bird,cat
3196,deocder_2,cat9-clock2.png,cat,cat
3197,deocder_2,cat9-dog2.png,bottle,cat
3198,deocder_2,cat9-knife2.png,knife,cat
3199,deocder_2,cat9-truck1.png,airplane,cat
3200,deocder_2,chair1-airplane2.png,chair,chair
3201,deocder_2,chair1-bear1.png,elephant,chair
3202,deocder_2,chair1-cat3.png,oven,chair
3203,deocder_2,chair1-chair1.png,chair,chair
3204,deocder_2,chair1-clock2.png,chair,chair
3205,deocder_2,chair1-dog1.png,bottle,chair
3206,deocder_2,chair1-elephant1.png,bird,chair
3207,deocder_2,chair1-oven3.png,chair,chair
3208,deocder_2,chair1-truck3.png,chair,chair
3209,deocder_2,chair10-airplane2.png,boat,chair
3210,deocder_2,chair10-bicycle1.png,airplane,chair
3211,deocder_2,chair10-bird3.png,dog,chair
3212,deocder_2,chair10-bottle3.png,chair,chair
3213,deocder_2,chair10-car2.png,car,chair
3214,deocder_2,chair10-cat1.png,dog,chair
3215,deocder_2,chair10-clock1.png,oven,chair
3216,deocder_2,chair10-dog1.png,chair,chair
3217,deocder_2,chair10-oven1.png,oven,chair
3218,deocder_2,chair2-bear2.png,elephant,chair
3219,deocder_2,chair2-boat1.png,chair,chair
3220,deocder_2,chair2-keyboard2.png,chair,chair
3221,deocder_2,chair2-knife1.png,chair,chair
3222,deocder_2,chair3-airplane2.png,airplane,chair
3223,deocder_2,chair3-bicycle3.png,chair,chair
3224,deocder_2,chair3-bottle3.png,chair,chair
3225,deocder_2,chair3-car3.png,oven,chair
3226,deocder_2,chair3-dog2.png,chair,chair
3227,deocder_2,chair3-knife1.png,oven,chair
3228,deocder_2,chair4-bear2.png,elephant,chair
3229,deocder_2,chair4-cat2.png,chair,chair
3230,deocder_2,chair4-chair3.png,chair,chair
3231,deocder_2,chair4-keyboard2.png,bicycle,chair
3232,deocder_2,chair4-oven2.png,chair,chair
3233,deocder_2,chair4-truck2.png,chair,chair
3234,deocder_2,chair5-bicycle1.png,bicycle,chair
3235,deocder_2,chair5-bird1.png,bird,chair
3236,deocder_2,chair5-boat3.png,clock,chair
3237,deocder_2,chair5-bottle3.png,airplane,chair
3238,deocder_2,chair5-car1.png,bird,chair
3239,deocder_2,chair5-cat3.png,airplane,chair
3240,deocder_2,chair5-clock2.png,bicycle,chair
3241,deocder_2,chair5-keyboard2.png,bicycle,chair
3242,deocder_2,chair5-knife3.png,bicycle,chair
3243,deocder_2,chair5-oven2.png,chair,chair
3244,deocder_2,chair5-truck3.png,bicycle,chair
3245,deocder_2,chair6-bird2.png,airplane,chair
3246,deocder_2,chair6-dog1.png,oven,chair
3247,deocder_2,chair6-elephant2.png,bear,chair
3248,deocder_2,chair6-truck2.png,airplane,chair
3249,deocder_2,chair7-airplane1.png,keyboard,chair
3250,deocder_2,chair7-bird1.png,elephant,chair
3251,deocder_2,chair7-boat3.png,oven,chair
3252,deocder_2,chair7-bottle1.png,chair,chair
3253,deocder_2,chair7-car2.png,oven,chair
3254,deocder_2,chair7-cat1.png,chair,chair
3255,deocder_2,chair7-chair1.png,oven,chair
3256,deocder_2,chair7-clock3.png,oven,chair
3257,deocder_2,chair7-elephant1.png,cat,chair
3258,deocder_2,chair7-knife2.png,chair,chair
3259,deocder_2,chair7-truck3.png,oven,chair
3260,deocder_2,chair8-airplane1.png,oven,chair
3261,deocder_2,chair8-bear1.png,chair,chair
3262,deocder_2,chair8-bicycle3.png,chair,chair
3263,deocder_2,chair8-boat1.png,chair,chair
3264,deocder_2,chair8-car1.png,keyboard,chair
3265,deocder_2,chair8-chair3.png,chair,chair
3266,deocder_2,chair8-clock3.png,chair,chair
3267,deocder_2,chair8-elephant1.png,knife,chair
3268,deocder_2,chair8-keyboard3.png,bird,chair
3269,deocder_2,chair8-knife2.png,oven,chair
3270,deocder_2,chair8-oven1.png,chair,chair
3271,deocder_2,chair9-bear1.png,bottle,chair
3272,deocder_2,chair9-bicycle3.png,knife,chair
3273,deocder_2,chair9-bird3.png,bicycle,chair
3274,deocder_2,chair9-boat2.png,chair,chair
3275,deocder_2,chair9-bottle3.png,chair,chair
3276,deocder_2,chair9-chair3.png,bottle,chair
3277,deocder_2,chair9-dog2.png,bottle,chair
3278,deocder_2,chair9-elephant1.png,bottle,chair
3279,deocder_2,chair9-keyboard2.png,bicycle,chair
3280,deocder_2,clock1-bear1.png,bird,clock
3281,deocder_2,clock1-boat3.png,bird,clock
3282,deocder_2,clock1-car1.png,keyboard,clock
3283,deocder_2,clock1-clock2.png,bird,clock
3284,deocder_2,clock1-dog2.png,knife,clock
3285,deocder_2,clock1-elephant2.png,knife,clock
3286,deocder_2,clock1-truck3.png,keyboard,clock
3287,deocder_2,clock10-airplane1.png,clock,clock
3288,deocder_2,clock10-bird3.png,dog,clock
3289,deocder_2,clock10-boat2.png,dog,clock
3290,deocder_2,clock10-bottle1.png,dog,clock
3291,deocder_2,clock10-cat1.png,dog,clock
3292,deocder_2,clock10-clock3.png,clock,clock
3293,deocder_2,clock10-dog3.png,car,clock
3294,deocder_2,clock10-knife3.png,dog,clock
3295,deocder_2,clock10-oven2.png,car,clock
3296,deocder_2,clock10-truck2.png,car,clock
3297,deocder_2,clock2-bear2.png,clock,clock
3298,deocder_2,clock2-bicycle1.png,clock,clock
3299,deocder_2,clock2-bottle3.png,clock,clock
3300,deocder_2,clock2-clock3.png,clock,clock
3301,deocder_2,clock2-dog1.png,clock,clock
3302,deocder_2,clock2-elephant2.png,clock,clock
3303,deocder_2,clock2-knife1.png,clock,clock
3304,deocder_2,clock3-bear3.png,clock,clock
3305,deocder_2,clock3-bicycle2.png,clock,clock
3306,deocder_2,clock3-bird1.png,clock,clock
3307,deocder_2,clock3-car2.png,clock,clock
3308,deocder_2,clock3-cat1.png,clock,clock
3309,deocder_2,clock3-dog2.png,clock,clock
3310,deocder_2,clock3-elephant3.png,clock,clock
3311,deocder_2,clock3-keyboard3.png,clock,clock
3312,deocder_2,clock4-airplane1.png,clock,clock
3313,deocder_2,clock4-bird3.png,clock,clock
3314,deocder_2,clock4-boat3.png,car,clock
3315,deocder_2,clock4-bottle3.png,clock,clock
3316,deocder_2,clock4-car2.png,car,clock
3317,deocder_2,clock4-chair1.png,car,clock
3318,deocder_2,clock4-elephant2.png,clock,clock
3319,deocder_2,clock4-knife1.png,clock,clock
3320,deocder_2,clock4-oven1.png,clock,clock
3321,deocder_2,clock5-airplane1.png,clock,clock
3322,deocder_2,clock5-bicycle1.png,clock,clock
3323,deocder_2,clock5-chair3.png,clock,clock
3324,deocder_2,clock5-clock2.png,clock,clock
3325,deocder_2,clock5-elephant2.png,clock,clock
3326,deocder_2,clock5-keyboard1.png,clock,clock
3327,deocder_2,clock5-oven1.png,clock,clock
3328,deocder_2,clock6-bicycle1.png,clock,clock
3329,deocder_2,clock6-bird3.png,clock,clock
3330,deocder_2,clock6-bottle1.png,clock,clock
3331,deocder_2,clock6-car2.png,clock,clock
3332,deocder_2,clock6-chair3.png,clock,clock
3333,deocder_2,clock6-clock2.png,clock,clock
3334,deocder_2,clock6-knife2.png,clock,clock
3335,deocder_2,clock6-oven1.png,oven,clock
3336,deocder_2,clock6-truck3.png,car,clock
3337,deocder_2,clock7-bear2.png,clock,clock
3338,deocder_2,clock7-bicycle1.png,clock,clock
3339,deocder_2,clock7-boat3.png,clock,clock
3340,deocder_2,clock7-bottle2.png,clock,clock
3341,deocder_2,clock7-car1.png,clock,clock
3342,deocder_2,clock7-cat2.png,clock,clock
3343,deocder_2,clock7-dog2.png,clock,clock
3344,deocder_2,clock7-keyboard2.png,clock,clock
3345,deocder_2,clock7-truck3.png,clock,clock
3346,deocder_2,clock8-airplane2.png,clock,clock
3347,deocder_2,clock8-bear2.png,clock,clock
3348,deocder_2,clock8-boat1.png,clock,clock
3349,deocder_2,clock8-cat1.png,clock,clock
3350,deocder_2,clock8-chair2.png,clock,clock
3351,deocder_2,clock8-keyboard1.png,clock,clock
3352,deocder_2,clock8-knife1.png,clock,clock
3353,deocder_2,clock8-oven3.png,clock,clock
3354,deocder_2,clock8-truck2.png,clock,clock
3355,deocder_2,clock9-airplane1.png,clock,clock
3356,deocder_2,clock9-bird2.png,clock,clock
3357,deocder_2,clock9-cat1.png,clock,clock
3358,deocder_2,clock9-chair3.png,car,clock
3359,deocder_2,clock9-keyboard2.png,dog,clock
3360,deocder_2,dog1-airplane3.png,dog,dog
3361,deocder_2,dog1-bear1.png,dog,dog
3362,deocder_2,dog1-bird1.png,bear,dog
3363,deocder_2,dog1-boat3.png,truck,dog
3364,deocder_2,dog1-car2.png,bird,dog
3365,deocder_2,dog1-cat3.png,bird,dog
3366,deocder_2,dog1-chair1.png,boat,dog
3367,deocder_2,dog1-dog2.png,bear,dog
3368,deocder_2,dog1-knife3.png,dog,dog
3369,deocder_2,dog10-airplane1.png,dog,dog
3370,deocder_2,dog10-bicycle1.png,bird,dog
3371,deocder_2,dog10-bottle1.png,dog,dog
3372,deocder_2,dog10-car3.png,cat,dog
3373,deocder_2,dog10-clock1.png,dog,dog
3374,deocder_2,dog10-dog1.png,cat,dog
3375,deocder_2,dog10-elephant1.png,bird,dog
3376,deocder_2,dog10-keyboard2.png,boat,dog
3377,deocder_2,dog10-oven2.png,chair,dog
3378,deocder_2,dog10-truck2.png,airplane,dog
3379,deocder_2,dog2-airplane2.png,boat,dog
3380,deocder_2,dog2-bicycle2.png,bear,dog
3381,deocder_2,dog2-bottle2.png,bottle,dog
3382,deocder_2,dog2-cat1.png,bear,dog
3383,deocder_2,dog2-dog3.png,car,dog
3384,deocder_2,dog2-knife3.png,dog,dog
3385,deocder_2,dog3-bear3.png,bear,dog
3386,deocder_2,dog3-bird2.png,bird,dog
3387,deocder_2,dog3-boat1.png,keyboard,dog
3388,deocder_2,dog3-clock1.png,dog,dog
3389,deocder_2,dog3-dog1.png,bear,dog
3390,deocder_2,dog3-elephant2.png,knife,dog
3391,deocder_2,dog3-keyboard1.png,bicycle,dog
3392,deocder_2,dog3-knife3.png,dog,dog
3393,deocder_2,dog3-truck2.png,oven,dog
3394,deocder_2,dog4-airplane3.png,bird,dog
3395,deocder_2,dog4-bicycle1.png,knife,dog
3396,deocder_2,dog4-bird1.png,bird,dog
3397,deocder_2,dog4-bottle2.png,bear,dog
3398,deocder_2,dog4-cat3.png,cat,dog
3399,deocder_2,dog4-chair1.png,dog,dog
3400,deocder_2,dog4-clock1.png,elephant,dog
3401,deocder_2,dog4-elephant2.png,bottle,dog
3402,deocder_2,dog4-keyboard2.png,clock,dog
3403,deocder_2,dog4-oven1.png,bottle,dog
3404,deocder_2,dog4-truck2.png,oven,dog
3405,deocder_2,dog5-bear3.png,dog,dog
3406,deocder_2,dog5-boat3.png,car,dog
3407,deocder_2,dog5-car3.png,dog,dog
3408,deocder_2,dog5-elephant1.png,bear,dog
3409,deocder_2,dog5-knife2.png,keyboard,dog
3410,deocder_2,dog5-oven1.png,bottle,dog
3411,deocder_2,dog5-truck2.png,oven,dog
3412,deocder_2,dog6-bicycle1.png,bird,dog
3413,deocder_2,dog6-bird1.png,boat,dog
3414,deocder_2,dog6-cat1.png,dog,dog
3415,deocder_2,dog6-clock1.png,dog,dog
3416,deocder_2,dog6-elephant2.png,cat,dog
3417,deocder_2,dog6-truck2.png,car,dog
3418,deocder_2,dog7-bird3.png,dog,dog
3419,deocder_2,dog7-car2.png,bird,dog
3420,deocder_2,dog7-chair2.png,bottle,dog
3421,deocder_2,dog7-keyboard3.png,bottle,dog
3422,deocder_2,dog7-knife3.png,dog,dog
3423,deocder_2,dog7-oven2.png,oven,dog
3424,deocder_2,dog8-bear3.png,dog,dog
3425,deocder_2,dog8-boat3.png,elephant,dog
3426,deocder_2,dog8-bottle2.png,dog,dog
3427,deocder_2,dog8-chair3.png,elephant,dog
3428,deocder_2,dog8-clock2.png,bicycle,dog
3429,deocder_2,dog8-dog3.png,dog,dog
3430,deocder_2,dog8-keyboard3.png,car,dog
3431,deocder_2,dog8-oven3.png,chair,dog
3432,deocder_2,dog9-airplane3.png,bear,dog
3433,deocder_2,dog9-bear3.png,knife,dog
3434,deocder_2,dog9-bicycle3.png,keyboard,dog
3435,deocder_2,dog9-boat1.png,keyboard,dog
3436,deocder_2,dog9-bottle1.png,dog,dog
3437,deocder_2,dog9-car1.png,knife,dog
3438,deocder_2,dog9-cat1.png,bird,dog
3439,deocder_2,dog9-chair2.png,bottle,dog
3440,deocder_2,elephant1-airplane2.png,elephant,elephant
3441,deocder_2,elephant1-bear2.png,elephant,elephant
3442,deocder_2,elephant1-boat2.png,oven,elephant
3443,deocder_2,elephant1-bottle1.png,elephant,elephant
3444,deocder_2,elephant1-car3.png,elephant,elephant
3445,deocder_2,elephant1-chair1.png,elephant,elephant
3446,deocder_2,elephant1-dog2.png,elephant,elephant
3447,deocder_2,elephant1-keyboard3.png,dog,elephant
3448,deocder_2,elephant1-oven2.png,oven,elephant
3449,deocder_2,elephant10-bear1.png,cat,elephant
3450,deocder_2,elephant10-elephant1.png,bear,elephant
3451,deocder_2,elephant10-keyboard1.png,knife,elephant
3452,deocder_2,elephant10-knife3.png,elephant,elephant
3453,deocder_2,elephant2-airplane3.png,elephant,elephant
3454,deocder_2,elephant2-bear3.png,bear,elephant
3455,deocder_2,elephant2-bird1.png,bottle,elephant
3456,deocder_2,elephant2-boat1.png,boat,elephant
3457,deocder_2,elephant2-bottle3.png,bottle,elephant
3458,deocder_2,elephant2-cat1.png,cat,elephant
3459,deocder_2,elephant2-clock1.png,bottle,elephant
3460,deocder_2,elephant2-elephant3.png,elephant,elephant
3461,deocder_2,elephant2-keyboard3.png,dog,elephant
3462,deocder_2,elephant2-truck2.png,bottle,elephant
3463,deocder_2,elephant3-cat2.png,chair,elephant
3464,deocder_2,elephant3-chair1.png,bottle,elephant
3465,deocder_2,elephant3-keyboard2.png,bottle,elephant
3466,deocder_2,elephant3-knife1.png,elephant,elephant
3467,deocder_2,elephant3-oven1.png,boat,elephant
3468,deocder_2,elephant3-truck1.png,elephant,elephant
3469,deocder_2,elephant4-bicycle2.png,elephant,elephant
3470,deocder_2,elephant4-bird1.png,boat,elephant
3471,deocder_2,elephant4-boat3.png,elephant,elephant
3472,deocder_2,elephant4-car3.png,keyboard,elephant
3473,deocder_2,elephant4-chair3.png,truck,elephant
3474,deocder_2,elephant4-clock3.png,elephant,elephant
3475,deocder_2,elephant4-oven1.png,elephant,elephant
3476,deocder_2,elephant5-bear2.png,elephant,elephant
3477,deocder_2,elephant5-bicycle3.png,chair,elephant
3478,deocder_2,elephant5-bottle2.png,dog,elephant
3479,deocder_2,elephant5-car1.png,keyboard,elephant
3480,deocder_2,elephant5-chair3.png,elephant,elephant
3481,deocder_2,elephant5-elephant1.png,cat,elephant
3482,deocder_2,elephant5-truck1.png,boat,elephant
3483,deocder_2,elephant6-bicycle1.png,keyboard,elephant
3484,deocder_2,elephant6-bird1.png,boat,elephant
3485,deocder_2,elephant6-bottle2.png,dog,elephant
3486,deocder_2,elephant6-car3.png,keyboard,elephant
3487,deocder_2,elephant6-cat2.png,cat,elephant
3488,deocder_2,elephant6-dog2.png,bear,elephant
3489,deocder_2,elephant6-knife2.png,dog,elephant
3490,deocder_2,elephant6-oven1.png,elephant,elephant
3491,deocder_2,elephant6-truck3.png,oven,elephant
3492,deocder_2,elephant7-airplane3.png,elephant,elephant
3493,deocder_2,elephant7-bear3.png,bear,elephant
3494,deocder_2,elephant7-bird1.png,boat,elephant
3495,deocder_2,elephant7-bottle3.png,chair,elephant
3496,deocder_2,elephant7-car3.png,bird,elephant
3497,deocder_2,elephant7-cat1.png,cat,elephant
3498,deocder_2,elephant7-clock2.png,car,elephant
3499,deocder_2,elephant7-dog1.png,bear,elephant
3500,deocder_2,elephant7-keyboard3.png,dog,elephant
3501,deocder_2,elephant7-knife2.png,chair,elephant
3502,deocder_2,elephant8-airplane3.png,elephant,elephant
3503,deocder_2,elephant8-bicycle3.png,cat,elephant
3504,deocder_2,elephant8-bird2.png,elephant,elephant
3505,deocder_2,elephant8-boat2.png,cat,elephant
